#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658757977,Port:1,0,1746668899,618800897,Enabled,0.332734,0.562171,-0.3999,0.642909,-3.85922,113.709,-1516.21,0.140113,4,OK,-167.853,73.2176,-1533.7,OK,-174.202,23.6009,-1535.54,OK,-127.667,-4.78797,-1529.46,OK,-110.498,57.4817,-1525.39,,658757977,Port:2,0,1746668899,618800897,Enabled,0.942586,0.0497345,0.0454159,0.327103,-120.142,-87.307,-1380.9,0.175466,3,OK,-119.941,-87.436,-1380.94,OK,-163.708,-113.811,-1377.42,OK,-158.976,-37.9037,-1373.08,,658757977,Port:65535,0,1746668899,618800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.269,-548.926,-1786.34
,,658757980,Port:1,0,1746668899,668800897,Enabled,0.332871,0.562092,-0.39975,0.643001,-3.86002,113.729,-1516.24,0.151989,4,OK,-167.858,73.2326,-1533.74,OK,-174.194,23.6197,-1535.51,OK,-127.668,-4.77955,-1529.45,OK,-110.505,57.4964,-1525.39,,658757980,Port:2,0,1746668899,668800897,Enabled,0.94264,0.0496506,0.0448678,0.327035,-120.137,-87.3085,-1380.88,0.172183,3,OK,-119.939,-87.4341,-1380.91,OK,-163.712,-113.804,-1377.45,OK,-158.966,-37.9011,-1373.09,,658757980,Port:65535,0,1746668899,668800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.318,-548.992,-1786.51
,,658757983,Port:1,0,1746668899,718800897,Enabled,0.33295,0.561987,-0.399646,0.643116,-3.8598,113.726,-1516.26,0.14881,4,OK,-167.854,73.2168,-1533.76,OK,-174.196,23.6097,-1535.52,OK,-127.664,-4.78572,-1529.44,OK,-110.5,57.4889,-1525.4,,658757983,Port:2,0,1746668899,718800897,Enabled,0.942592,0.0498258,0.045481,0.327062,-120.139,-87.3057,-1380.91,0.171197,3,OK,-119.944,-87.4321,-1380.94,OK,-163.705,-113.808,-1377.42,OK,-158.964,-37.9009,-1373.07,,658757983,Port:65535,0,1746668899,718800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.271,-548.952,-1786.42
,,658757986,Port:1,0,1746668899,768800897,Enabled,0.33294,0.561987,-0.399667,0.643108,-3.83589,113.715,-1516.25,0.148047,4,OK,-167.833,73.2091,-1533.75,OK,-174.174,23.6009,-1535.52,OK,-127.641,-4.79124,-1529.43,OK,-110.475,57.476,-1525.39,,658757986,Port:2,0,1746668899,768800897,Enabled,0.942592,0.0498125,0.0456786,0.327036,-120.142,-87.3066,-1380.93,0.171206,3,OK,-119.945,-87.4319,-1380.96,OK,-163.709,-113.811,-1377.42,OK,-158.962,-37.8964,-1373.08,,658757986,Port:65535,0,1746668899,768800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.293,-548.967,-1786.46
,,658757989,Port:1,0,1746668899,818800897,Enabled,0.332796,0.562295,-0.399871,0.642786,-3.82674,113.692,-1516.26,0.143017,4,OK,-167.829,73.203,-1533.71,OK,-174.173,23.5944,-1535.53,OK,-127.645,-4.80655,-1529.48,OK,-110.473,57.4704,-1525.41,,658757989,Port:2,0,1746668899,818800897,Enabled,0.942586,0.0497065,0.0455077,0.327094,-120.144,-87.3076,-1380.91,0.176609,3,OK,-119.942,-87.4381,-1380.95,OK,-163.71,-113.81,-1377.42,OK,-158.977,-37.9021,-1373.09,,658757989,Port:65535,0,1746668899,818800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.256,-548.931,-1786.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658759159,Port:1,0,1746668919,318800896,Enabled,0.662918,0.488392,-0.467408,0.321782,63.6013,6.43936,-1557.6,0.333559,4,OK,-67.109,96.0357,-1497,OK,-104.935,65.9854,-1482.86,OK,-94.0295,12.6688,-1489.37,OK,-40.4667,43.6599,-1508.27,,658759159,Port:2,0,1746668919,318800896,Enabled,0.942601,0.0498691,0.0454539,0.327032,-120.146,-87.3027,-1380.91,0.173122,3,OK,-119.948,-87.4298,-1380.94,OK,-163.716,-113.801,-1377.43,OK,-158.969,-37.8969,-1373.07,,658759159,Port:65535,0,1746668919,318800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.286,-548.947,-1786.42
,,658759162,Port:1,0,1746668919,368800896,Enabled,0.662885,0.488492,-0.467429,0.321667,63.5868,6.44894,-1557.65,0.337167,4,OK,-67.1083,96.039,-1497.01,OK,-104.943,65.9828,-1482.86,OK,-94.035,12.6677,-1489.4,OK,-40.4699,43.6591,-1508.3,,658759162,Port:2,0,1746668919,368800896,Enabled,0.942607,0.0500384,0.0452598,0.327016,-120.142,-87.3026,-1380.89,0.170273,3,OK,-119.947,-87.4288,-1380.92,OK,-163.712,-113.805,-1377.43,OK,-158.961,-37.8928,-1373.03,,658759162,Port:65535,0,1746668919,368800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.279,-548.951,-1786.41
,,658759165,Port:1,0,1746668919,418800894,Enabled,0.662849,0.48853,-0.467483,0.321605,63.5838,6.4528,-1557.65,0.361007,4,OK,-67.1122,96.0448,-1497.02,OK,-104.941,65.9925,-1482.82,OK,-94.0363,12.6689,-1489.43,OK,-40.4693,43.6551,-1508.27,,658759165,Port:2,0,1746668919,418800894,Enabled,0.942579,0.0500217,0.0454932,0.327066,-120.145,-87.3034,-1380.92,0.173722,3,OK,-119.947,-87.4313,-1380.95,OK,-163.711,-113.803,-1377.44,OK,-158.971,-37.9034,-1373.06,,658759165,Port:65535,0,1746668919,418800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.272,-548.934,-1786.37
,,658759168,Port:1,0,1746668919,468800894,Enabled,0.662765,0.488323,-0.467666,0.321824,63.6243,6.43226,-1557.55,0.332419,4,OK,-67.1107,96.0394,-1497,OK,-104.937,65.9968,-1482.89,OK,-94.0422,12.6709,-1489.4,OK,-40.471,43.6586,-1508.27,,658759168,Port:2,0,1746668919,468800894,Enabled,0.942583,0.0500146,0.0454899,0.327057,-120.148,-87.3035,-1380.92,0.173273,3,OK,-119.949,-87.4304,-1380.95,OK,-163.716,-113.809,-1377.44,OK,-158.972,-37.897,-1373.06,,658759168,Port:65535,0,1746668919,468800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.243,-548.925,-1786.29
,,658759171,Port:1,0,1746668919,518800894,Enabled,0.662815,0.488658,-0.467497,0.32146,63.5716,6.46382,-1557.68,0.333776,4,OK,-67.1101,96.0334,-1496.97,OK,-104.931,65.987,-1482.84,OK,-94.0398,12.6705,-1489.4,OK,-40.4703,43.6626,-1508.3,,658759171,Port:2,0,1746668919,518800894,Enabled,0.942593,0.0499172,0.0455374,0.327036,-120.142,-87.3032,-1380.9,0.173427,3,OK,-119.944,-87.4317,-1380.94,OK,-163.709,-113.802,-1377.41,OK,-158.965,-37.897,-1373.05,,658759171,Port:65535,0,1746668919,518800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.26,-548.943,-1786.39
,,658759174,Port:1,0,1746668919,568800894,Enabled,0.662992,0.488152,-0.467389,0.322021,63.6165,6.41121,-1557.51,0.34416,4,OK,-67.1202,96.0371,-1497.02,OK,-104.936,65.9881,-1482.85,OK,-94.036,12.678,-1489.34,OK,-40.473,43.6565,-1508.23,,658759174,Port:2,0,1746668919,568800894,Enabled,0.942589,0.0501118,0.0454408,0.327032,-120.144,-87.3,-1380.91,0.173301,3,OK,-119.945,-87.4276,-1380.94,OK,-163.713,-113.802,-1377.43,OK,-158.965,-37.8936,-1373.04,,658759174,Port:65535,0,1746668919,568800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.275,-548.915,-1786.36
,,658759177,Port:1,0,1746668919,618800894,Enabled,0.662818,0.488294,-0.467573,0.321895,63.6279,6.42741,-1557.54,0.334555,4,OK,-67.1119,96.0302,-1497,OK,-104.932,65.9799,-1482.88,OK,-94.0332,12.669,-1489.38,OK,-40.4717,43.6526,-1508.26,,658759177,Port:2,0,1746668919,618800894,Enabled,0.942609,0.0499265,0.045306,0.327022,-120.142,-87.3067,-1380.9,0.171968,3,OK,-119.945,-87.4328,-1380.93,OK,-163.714,-113.807,-1377.43,OK,-158.964,-37.8979,-1373.06,,658759177,Port:65535,0,1746668919,618800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.271,-548.96,-1786.38
,,658759180,Port:1,0,1746668919,668800894,Enabled,0.662968,0.488568,-0.467326,0.321528,63.5601,6.44613,-1557.7,0.336888,4,OK,-67.1124,96.035,-1497,OK,-104.934,65.9927,-1482.84,OK,-94.041,12.6644,-1489.39,OK,-40.4628,43.6609,-1508.3,,658759180,Port:2,0,1746668919,668800894,Enabled,0.942585,0.0501658,0.0452572,0.327061,-120.142,-87.2994,-1380.91,0.175795,3,OK,-119.941,-87.431,-1380.94,OK,-163.711,-113.807,-1377.45,OK,-158.97,-37.8885,-1373.04,,658759180,Port:65535,0,1746668919,668800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.243,-548.913,-1786.29
,,658759183,Port:1,0,1746668919,718800894,Enabled,0.662712,0.488296,-0.467734,0.321877,63.6455,6.42925,-1557.5,0.340511,4,OK,-67.1051,96.0352,-1496.99,OK,-104.933,65.9897,-1482.87,OK,-94.0328,12.6699,-1489.39,OK,-40.4597,43.6491,-1508.24,,658759183,Port:2,0,1746668919,718800894,Enabled,0.942578,0.049919,0.0456521,0.327063,-120.143,-87.3018,-1380.91,0.173773,3,OK,-119.946,-87.432,-1380.94,OK,-163.707,-113.805,-1377.41,OK,-158.968,-37.8943,-1373.05,,658759183,Port:65535,0,1746668919,718800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.266,-548.916,-1786.34
,,658759186,Port:1,0,1746668919,768800894,Enabled,0.663007,0.488336,-0.467347,0.321769,63.5892,6.41849,-1557.59,0.346372,4,OK,-67.1059,96.0403,-1497,OK,-104.93,65.986,-1482.82,OK,-94.0351,12.6701,-1489.35,OK,-40.4689,43.6555,-1508.25,,658759186,Port:2,0,1746668919,768800894,Enabled,0.9426,0.0499062,0.0455126,0.327022,-120.144,-87.3035,-1380.91,0.174571,3,OK,-119.944,-87.4317,-1380.95,OK,-163.714,-113.801,-1377.43,OK,-158.967,-37.8963,-1373.07,,658759186,Port:65535,0,1746668919,768800894,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.28,-548.96,-1786.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658759687,Port:1,0,1746668928,118800897,Enabled,0.692138,0.453901,-0.46795,0.309744,65.6385,-0.173157,-1506.08,0.388388,4,OK,-57.6573,101.689,-1449.49,OK,-97.1491,75.2119,-1432.81,OK,-89.9598,20.9862,-1436.22,OK,-34.7591,47.0166,-1457.71,,658759687,Port:2,0,1746668928,118800897,Enabled,0.942622,0.0498702,0.0451389,0.327014,-120.142,-87.3067,-1380.89,0.167874,3,OK,-119.95,-87.4315,-1380.92,OK,-163.712,-113.807,-1377.44,OK,-158.962,-37.8971,-1373.06,,658759687,Port:65535,0,1746668928,118800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.307,-548.986,-1786.48
,,658759690,Port:1,0,1746668928,168800897,Enabled,0.692402,0.453547,-0.467694,0.310061,65.646,-0.219769,-1506.02,0.372291,4,OK,-57.6535,101.698,-1449.52,OK,-97.145,75.2188,-1432.84,OK,-89.9551,20.9832,-1436.15,OK,-34.7619,47.0164,-1457.7,,658759690,Port:2,0,1746668928,168800897,Enabled,0.942598,0.0501182,0.0453674,0.327016,-120.142,-87.3039,-1380.9,0.171353,3,OK,-119.946,-87.4298,-1380.94,OK,-163.713,-113.804,-1377.44,OK,-158.961,-37.898,-1373.04,,658759690,Port:65535,0,1746668928,168800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.333,-549.003,-1786.55
,,658759693,Port:1,0,1746668928,218800897,Enabled,0.69211,0.4539,-0.467957,0.309797,65.6503,-0.163189,-1506.07,0.375277,4,OK,-57.6552,101.696,-1449.48,OK,-97.1542,75.2143,-1432.83,OK,-89.9517,20.9778,-1436.21,OK,-34.7584,47.0158,-1457.72,,658759693,Port:2,0,1746668928,218800897,Enabled,0.94262,0.0497782,0.0451797,0.32703,-120.142,-87.306,-1380.89,0.16989,3,OK,-119.947,-87.4302,-1380.92,OK,-163.714,-113.806,-1377.43,OK,-158.965,-37.8981,-1373.07,,658759693,Port:65535,0,1746668928,218800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.254,-548.918,-1786.25
,,658759696,Port:1,0,1746668928,268800897,Enabled,0.692236,0.453864,-0.467831,0.30976,65.6267,-0.181789,-1506.1,0.387209,4,OK,-57.6584,101.702,-1449.51,OK,-97.1478,75.2126,-1432.82,OK,-89.9596,20.9816,-1436.21,OK,-34.7615,47.0111,-1457.72,,658759696,Port:2,0,1746668928,268800897,Enabled,0.942618,0.0495705,0.0452944,0.327051,-120.141,-87.3033,-1380.91,0.169551,3,OK,-119.945,-87.4242,-1380.94,OK,-163.714,-113.805,-1377.43,OK,-158.966,-37.8974,-1373.11,,658759696,Port:65535,0,1746668928,268800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.27,-548.929,-1786.32
,,658759699,Port:1,0,1746668928,318800897,Enabled,0.692391,0.453679,-0.467688,0.309899,65.6247,-0.213154,-1506.06,0.38045,4,OK,-57.653,101.701,-1449.51,OK,-97.1483,75.217,-1432.81,OK,-89.9582,20.9781,-1436.16,OK,-34.7627,47.0097,-1457.7,,658759699,Port:2,0,1746668928,318800897,Enabled,0.942576,0.0498456,0.0456378,0.327082,-120.144,-87.3008,-1380.91,0.172489,3,OK,-119.948,-87.4288,-1380.94,OK,-163.707,-113.804,-1377.41,OK,-158.971,-37.8981,-1373.06,,658759699,Port:65535,0,1746668928,318800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.253,-548.909,-1786.29
,,658759702,Port:1,0,1746668928,368800897,Enabled,0.692314,0.45374,-0.46776,0.309876,65.6316,-0.199791,-1506.07,0.37612,4,OK,-57.6525,101.691,-1449.5,OK,-97.1503,75.2092,-1432.83,OK,-89.9541,20.9855,-1436.17,OK,-34.7676,47.0156,-1457.71,,658759702,Port:2,0,1746668928,368800897,Enabled,0.942601,0.04989,0.0453038,0.32705,-120.145,-87.3043,-1380.91,0.172052,3,OK,-119.949,-87.4316,-1380.94,OK,-163.714,-113.806,-1377.45,OK,-158.971,-37.8979,-1373.08,,658759702,Port:65535,0,1746668928,368800897,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.251,-548.914,-1786.25
,,658759705,Port:1,0,1746668928,418800896,Enabled,0.692222,0.453602,-0.467912,0.310051,65.6682,-0.204884,-1505.98,0.371545,4,OK,-57.6546,101.699,-1449.49,OK,-97.1487,75.2133,-1432.85,OK,-89.9574,20.9831,-1436.17,OK,-34.7598,47.011,-1457.69,,658759705,Port:2,0,1746668928,418800896,Enabled,0.942608,0.050057,0.045105,0.327032,-120.143,-87.3035,-1380.9,0.172768,3,OK,-119.946,-87.4315,-1380.93,OK,-163.715,-113.803,-1377.45,OK,-158.968,-37.8973,-1373.05,,658759705,Port:65535,0,1746668928,418800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.285,-548.956,-1786.42
,,658759708,Port:1,0,1746668928,468800896,Enabled,0.692322,0.453475,-0.467815,0.310161,65.6645,-0.223495,-1505.98,0.389852,4,OK,-57.6608,101.698,-1449.55,OK,-97.1502,75.2111,-1432.85,OK,-89.965,20.9855,-1436.19,OK,-34.7616,47.0113,-1457.69,,658759708,Port:2,0,1746668928,468800896,Enabled,0.942565,0.050138,0.0455899,0.327075,-120.146,-87.3016,-1380.91,0.173777,3,OK,-119.948,-87.4298,-1380.94,OK,-163.711,-113.807,-1377.42,OK,-158.971,-37.8998,-1373.03,,658759708,Port:65535,0,1746668928,468800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.236,-548.911,-1786.23
,,658759711,Port:1,0,1746668928,518800896,Enabled,0.692266,0.45387,-0.467765,0.309782,65.6236,-0.178509,-1506.11,0.364884,4,OK,-57.6569,101.696,-1449.48,OK,-97.1531,75.2055,-1432.84,OK,-89.9584,20.9796,-1436.18,OK,-34.7642,47.0175,-1457.74,,658759711,Port:2,0,1746668928,518800896,Enabled,0.942583,0.0501397,0.0453489,0.327059,-120.148,-87.3003,-1380.92,0.176684,3,OK,-119.947,-87.432,-1380.95,OK,-163.716,-113.803,-1377.45,OK,-158.976,-37.894,-1373.05,,658759711,Port:65535,0,1746668928,518800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.252,-548.924,-1786.29
,,658759714,Port:1,0,1746668928,568800896,Enabled,0.692157,0.453842,-0.467942,0.309802,65.6429,-0.179298,-1506.06,0.357346,4,OK,-57.656,101.687,-1449.46,OK,-97.1497,75.2133,-1432.85,OK,-89.9528,20.9902,-1436.18,OK,-34.7696,47.0171,-1457.72,,658759714,Port:2,0,1746668928,568800896,Enabled,0.942611,0.0496348,0.0451327,0.327085,-120.144,-87.3023,-1380.89,0.170379,3,OK,-119.949,-87.4282,-1380.92,OK,-163.712,-113.806,-1377.43,OK,-158.975,-37.8962,-1373.09,,658759714,Port:65535,0,1746668928,568800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.278,-548.944,-1786.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658760341,Port:1,0,1746668939,18800896,Enabled,0.384101,0.65131,-0.360472,0.546188,101.216,118.993,-1444.58,0.14536,4,OK,-61.5658,80.8219,-1415.16,OK,-69.1174,31.259,-1416.42,OK,-23.3863,2.25206,-1424.67,OK,-4.67762,64.196,-1424.14,,658760341,Port:2,0,1746668939,18800896,Enabled,0.942609,0.0497063,0.045335,0.32705,-120.144,-87.303,-1380.89,0.173755,3,OK,-119.947,-87.4325,-1380.92,OK,-163.712,-113.801,-1377.42,OK,-158.972,-37.8952,-1373.07,,658760341,Port:65535,0,1746668939,18800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.247,-548.916,-1786.3
,,658760344,Port:1,0,1746668939,68800896,Enabled,0.383921,0.651215,-0.360626,0.546327,101.227,119.002,-1444.47,0.14605,4,OK,-61.5656,80.8178,-1415.15,OK,-69.1169,31.2581,-1416.43,OK,-23.3821,2.25287,-1424.65,OK,-4.68154,64.1974,-1424.1,,658760344,Port:2,0,1746668939,68800896,Enabled,0.942585,0.0501882,0.0453255,0.327048,-120.145,-87.3004,-1380.89,0.173161,3,OK,-119.949,-87.431,-1380.92,OK,-163.711,-113.804,-1377.43,OK,-158.969,-37.8937,-1373.02,,658760344,Port:65535,0,1746668939,68800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.278,-548.937,-1786.33
,,658760347,Port:1,0,1746668939,118800896,Enabled,0.38418,0.651224,-0.360379,0.546296,101.219,118.994,-1444.58,0.137837,4,OK,-61.5639,80.8184,-1415.14,OK,-69.1188,31.2592,-1416.44,OK,-23.3803,2.25911,-1424.62,OK,-4.66614,64.199,-1424.15,,658760347,Port:2,0,1746668939,118800896,Enabled,0.942597,0.0500266,0.0453269,0.327039,-120.146,-87.3003,-1380.9,0.173714,3,OK,-119.946,-87.4265,-1380.94,OK,-163.718,-113.802,-1377.44,OK,-158.97,-37.8949,-1373.05,,658760347,Port:65535,0,1746668939,118800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.286,-548.937,-1786.39
,,658760350,Port:1,0,1746668939,168800896,Enabled,0.384401,0.651041,-0.360224,0.546461,101.226,118.974,-1444.59,0.148198,4,OK,-61.5596,80.8292,-1415.17,OK,-69.1074,31.2658,-1416.39,OK,-23.3848,2.26132,-1424.58,OK,-4.67494,64.1944,-1424.13,,658760350,Port:2,0,1746668939,168800896,Enabled,0.942587,0.0499137,0.0455312,0.327055,-120.147,-87.3027,-1380.91,0.174095,3,OK,-119.949,-87.4317,-1380.95,OK,-163.713,-113.802,-1377.42,OK,-158.973,-37.8987,-1373.06,,658760350,Port:65535,0,1746668939,168800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.294,-548.955,-1786.42
,,658760353,Port:1,0,1746668939,218800896,Enabled,0.384058,0.651409,-0.360498,0.546083,101.212,118.999,-1444.57,0.149038,4,OK,-61.5654,80.819,-1415.14,OK,-69.112,31.2593,-1416.4,OK,-23.3871,2.25317,-1424.67,OK,-4.67789,64.1951,-1424.12,,658760353,Port:2,0,1746668939,218800896,Enabled,0.942609,0.0497539,0.0452706,0.327051,-120.147,-87.3036,-1380.9,0.170828,3,OK,-119.953,-87.4315,-1380.93,OK,-163.714,-113.805,-1377.44,OK,-158.974,-37.8939,-1373.08,,658760353,Port:65535,0,1746668939,218800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.311,-548.976,-1786.46
,,658760356,Port:1,0,1746668939,268800896,Enabled,0.384229,0.651404,-0.360359,0.54606,101.212,118.994,-1444.63,0.139235,4,OK,-61.5617,80.8247,-1415.12,OK,-69.1121,31.2699,-1416.41,OK,-23.3852,2.26468,-1424.63,OK,-4.66488,64.1999,-1424.15,,658760356,Port:2,0,1746668939,268800896,Enabled,0.942629,0.0497353,0.044988,0.327037,-120.145,-87.3036,-1380.88,0.170474,3,OK,-119.949,-87.429,-1380.92,OK,-163.718,-113.807,-1377.45,OK,-158.971,-37.8905,-1373.08,,658760356,Port:65535,0,1746668939,268800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.303,-548.947,-1786.42
,,658760359,Port:1,0,1746668939,318800896,Enabled,0.384342,0.651523,-0.360218,0.545932,101.195,118.993,-1444.74,0.152899,4,OK,-61.5595,80.8273,-1415.17,OK,-69.1077,31.258,-1416.39,OK,-23.3882,2.26112,-1424.69,OK,-4.67713,64.1944,-1424.18,,658760359,Port:2,0,1746668939,318800896,Enabled,0.942581,0.0499509,0.0455359,0.327066,-120.146,-87.3014,-1380.9,0.174644,3,OK,-119.948,-87.4309,-1380.93,OK,-163.711,-113.801,-1377.41,OK,-158.973,-37.8995,-1373.05,,658760359,Port:65535,0,1746668939,318800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.287,-548.964,-1786.42
,,658760362,Port:1,0,1746668939,368800896,Enabled,0.3839,0.651248,-0.360668,0.546274,101.235,119.003,-1444.48,0.137037,4,OK,-61.5592,80.8194,-1415.12,OK,-69.1099,31.2638,-1416.48,OK,-23.3791,2.26012,-1424.64,OK,-4.67102,64.1984,-1424.14,,658760362,Port:2,0,1746668939,368800896,Enabled,0.942583,0.0501105,0.0454864,0.327042,-120.144,-87.3,-1380.91,0.173499,3,OK,-119.945,-87.4273,-1380.94,OK,-163.713,-113.802,-1377.43,OK,-158.966,-37.8957,-1373.04,,658760362,Port:65535,0,1746668939,368800896,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.298,-548.952,-1786.42
,,658760365,Port:1,0,1746668939,418800892,Enabled,0.384121,0.651281,-0.360456,0.546219,101.222,118.992,-1444.55,0.146313,4,OK,-61.5625,80.8183,-1415.14,OK,-69.1139,31.2648,-1416.39,OK,-23.3792,2.25766,-1424.64,OK,-4.66938,64.1934,-1424.11,,658760365,Port:2,0,1746668939,418800892,Enabled,0.942598,0.050052,0.0454789,0.327011,-120.147,-87.3007,-1380.92,0.176181,3,OK,-119.945,-87.4295,-1380.95,OK,-163.718,-113.796,-1377.43,OK,-158.968,-37.8951,-1373.05,,658760365,Port:65535,0,1746668939,418800892,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.333,-548.972,-1786.54
,,658760368,Port:1,0,1746668939,468800892,Enabled,0.384159,0.651328,-0.360359,0.546201,101.213,119.006,-1444.61,0.142581,4,OK,-61.5565,80.8166,-1415.16,OK,-69.1092,31.2605,-1416.43,OK,-23.3755,2.25865,-1424.66,OK,-4.67241,64.2032,-1424.16,,658760368,Port:2,0,1746668939,468800892,Enabled,0.942627,0.0496642,0.0451533,0.327029,-120.143,-87.3074,-1380.88,0.174223,3,OK,-119.946,-87.437,-1380.92,OK,-163.714,-113.802,-1377.43,OK,-158.971,-37.8978,-1373.08,,658760368,Port:65535,0,1746668939,468800892,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.3,-548.932,-1786.4
