#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,140348077,Port:1,0,1769564734,618785094,Enabled,0.526853,0.403195,-0.532553,0.525593,-53.4076,12.9267,-1778.15,0.479344,4,OK,-53.2532,12.8258,-1777.67,OK,-86.9706,-24.1225,-1778.05,OK,-65.5874,-73.6706,-1768.31,OK,-15.6243,-32.1213,-1768.19,,140348077,Port:2,0,1769564734,618785094,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348077,Port:3,0,1769564734,618785094,Enabled,0.919707,-0.00461565,0.0391123,0.390624,-30.8615,104.482,-1686.7,0.119872,3,OK,-30.7212,104.551,-1686.71,OK,-70.5862,72.3559,-1682.72,OK,-76.3244,148.395,-1685.3,,140348077,Port:65535,0,1769564734,618785094,Missing,,,,,,,,,1,OK,42.2296,375.711,-2011.91
4,,140348086,Port:1,0,1769564734,768785094,Enabled,0.526608,0.403336,-0.532879,0.5254,-53.3955,12.9273,-1778.12,0.497961,4,OK,-53.2416,12.8308,-1777.62,OK,-86.9588,-24.1247,-1778.09,OK,-65.5844,-73.6756,-1768.34,OK,-15.6185,-32.1342,-1768.21,,140348086,Port:2,0,1769564734,768785094,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348086,Port:3,0,1769564734,768785094,Enabled,0.919704,-0.00494774,0.0390391,0.390635,-30.8598,104.482,-1686.67,0.116747,3,OK,-30.7218,104.548,-1686.68,OK,-70.5819,72.3611,-1682.68,OK,-76.3256,148.392,-1685.31,,140348086,Port:65535,0,1769564734,768785094,Missing,,,,,,,,,1,OK,42.2247,375.732,-2011.98
4,,140348092,Port:1,0,1769564734,868785100,Enabled,0.527041,0.403218,-0.532431,0.525509,-53.3973,12.9187,-1778.16,0.506143,4,OK,-53.2458,12.8184,-1777.65,OK,-86.9697,-24.1259,-1778.08,OK,-65.5826,-73.667,-1768.27,OK,-15.6151,-32.1413,-1768.24,,140348092,Port:2,0,1769564734,868785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348092,Port:3,0,1769564734,868785100,Enabled,0.919697,-0.00472516,0.0390157,0.390656,-30.86,104.479,-1686.68,0.120419,3,OK,-30.7169,104.547,-1686.69,OK,-70.5853,72.3581,-1682.71,OK,-76.3272,148.381,-1685.3,,140348092,Port:65535,0,1769564734,868785100,Missing,,,,,,,,,1,OK,42.2352,375.71,-2011.92
4,,140348098,Port:1,0,1769564734,968785100,Enabled,0.526754,0.403262,-0.532637,0.525555,-53.4097,12.9237,-1778.18,0.493728,4,OK,-53.2506,12.8215,-1777.69,OK,-86.9707,-24.1304,-1778.11,OK,-65.5856,-73.6778,-1768.35,OK,-15.6273,-32.1201,-1768.24,,140348098,Port:2,0,1769564734,968785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348098,Port:3,0,1769564734,968785100,Enabled,0.919715,-0.00484988,0.0389436,0.390621,-30.8628,104.478,-1686.67,0.120225,3,OK,-30.7214,104.546,-1686.69,OK,-70.5896,72.3531,-1682.7,OK,-76.3275,148.39,-1685.31,,140348098,Port:65535,0,1769564734,968785100,Missing,,,,,,,,,1,OK,42.2325,375.731,-2011.99
4,,140348104,Port:1,0,1769564735,68785100,Enabled,0.527317,0.403417,-0.532173,0.52534,-53.4031,12.926,-1778.18,0.534043,4,OK,-53.2444,12.8269,-1777.65,OK,-86.9681,-24.1208,-1778.1,OK,-65.5847,-73.6619,-1768.25,OK,-15.6286,-32.1282,-1768.31,,140348104,Port:2,0,1769564735,68785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348104,Port:3,0,1769564735,68785100,Enabled,0.919715,-0.00507569,0.0387936,0.390632,-30.8622,104.479,-1686.66,0.117727,3,OK,-30.7245,104.548,-1686.67,OK,-70.5877,72.3566,-1682.7,OK,-76.3272,148.388,-1685.33,,140348104,Port:65535,0,1769564735,68785100,Missing,,,,,,,,,1,OK,42.2241,375.706,-2011.88
4,,140348110,Port:1,0,1769564735,168785100,Enabled,0.527351,0.40347,-0.532193,0.525246,-53.4019,12.9184,-1778.19,0.519475,4,OK,-53.2405,12.8212,-1777.67,OK,-86.9607,-24.1257,-1778.09,OK,-65.5875,-73.6726,-1768.29,OK,-15.6454,-32.1398,-1768.32,,140348110,Port:2,0,1769564735,168785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348110,Port:3,0,1769564735,168785100,Enabled,0.919717,-0.00515575,0.0387512,0.39063,-30.8575,104.478,-1686.66,0.118676,3,OK,-30.72,104.547,-1686.67,OK,-70.5835,72.3502,-1682.7,OK,-76.3227,148.391,-1685.34,,140348110,Port:65535,0,1769564735,168785100,Missing,,,,,,,,,1,OK,42.2336,375.717,-2011.96
4,,140348116,Port:1,0,1769564735,268785100,Enabled,0.526499,0.403017,-0.532876,0.525755,-53.3996,12.9291,-1778.12,0.498548,4,OK,-53.2398,12.8302,-1777.62,OK,-86.9689,-24.1271,-1778.09,OK,-65.5826,-73.6725,-1768.29,OK,-15.6174,-32.1156,-1768.15,,140348116,Port:2,0,1769564735,268785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348116,Port:3,0,1769564735,268785100,Enabled,0.91971,-0.00498751,0.0390999,0.390615,-30.8612,104.477,-1686.7,0.11892,3,OK,-30.7215,104.544,-1686.71,OK,-70.586,72.354,-1682.71,OK,-76.3252,148.39,-1685.34,,140348116,Port:65535,0,1769564735,268785100,Missing,,,,,,,,,1,OK,42.2184,375.711,-2011.89
4,,140348125,Port:1,0,1769564735,418785100,Enabled,0.527072,0.403445,-0.532408,0.525328,-53.406,12.9244,-1778.16,0.510907,4,OK,-53.2468,12.8205,-1777.65,OK,-86.9664,-24.1232,-1778.07,OK,-65.5831,-73.6684,-1768.3,OK,-15.6365,-32.13,-1768.27,,140348125,Port:2,0,1769564735,418785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348125,Port:3,0,1769564735,418785100,Enabled,0.919729,-0.00488278,0.0387626,0.390605,-30.8611,104.478,-1686.67,0.120686,3,OK,-30.7194,104.548,-1686.69,OK,-70.5923,72.358,-1682.72,OK,-76.3232,148.386,-1685.33,,140348125,Port:65535,0,1769564735,418785100,Missing,,,,,,,,,1,OK,42.214,375.697,-2011.83
4,,140349010,Port:1,0,1769564750,168785098,Enabled,0.475148,0.484575,-0.47564,0.559632,-30.4657,-46.2786,-1838.59,0.439197,4,OK,-30.2558,-46.346,-1838.18,OK,-54.9606,-89.8512,-1837.86,OK,-22.5741,-133.619,-1831.41,OK,16.8592,-82.047,-1832.57,,140349010,Port:2,0,1769564750,168785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349010,Port:3,0,1769564750,168785098,Enabled,0.919706,-0.00498215,0.0393415,0.390599,-30.87,104.485,-1686.7,0.116524,3,OK,-30.7321,104.55,-1686.71,OK,-70.592,72.368,-1682.68,OK,-76.3321,148.397,-1685.33,,140349010,Port:65535,0,1769564750,168785098,Missing,,,,,,,,,1,OK,42.2272,375.728,-2011.9
4,,140349019,Port:1,0,1769564750,318785098,Enabled,0.474658,0.4848,-0.476229,0.559352,-30.4643,-46.272,-1838.5,0.446174,4,OK,-30.2621,-46.3428,-1838.08,OK,-54.9597,-89.8393,-1837.87,OK,-22.5885,-133.63,-1831.44,OK,16.8648,-82.0507,-1832.52,,140349019,Port:2,0,1769564750,318785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349019,Port:3,0,1769564750,318785098,Enabled,0.919718,-0.00459588,0.0393185,0.390578,-30.8706,104.482,-1686.7,0.116096,3,OK,-30.734,104.549,-1686.71,OK,-70.5947,72.3684,-1682.7,OK,-76.327,148.392,-1685.29,,140349019,Port:65535,0,1769564750,318785098,Missing,,,,,,,,,1,OK,42.2181,375.715,-2011.89
4,,140349025,Port:1,0,1769564750,418785098,Enabled,0.474241,0.484725,-0.476603,0.559453,-30.4641,-46.2687,-1838.46,0.405118,4,OK,-30.2432,-46.3389,-1838.1,OK,-54.9586,-89.846,-1837.81,OK,-22.5792,-133.632,-1831.51,OK,16.8444,-82.0381,-1832.42,,140349025,Port:2,0,1769564750,418785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349025,Port:3,0,1769564750,418785098,Enabled,0.919738,-0.00467999,0.0388014,0.390583,-30.8624,104.482,-1686.67,0.118126,3,OK,-30.7235,104.549,-1686.68,OK,-70.5908,72.3604,-1682.72,OK,-76.3224,148.399,-1685.3,,140349025,Port:65535,0,1769564750,418785098,Missing,,,,,,,,,1,OK,42.2218,375.726,-2011.85
4,,140349031,Port:1,0,1769564750,518785098,Enabled,0.474465,0.484422,-0.476214,0.559855,-30.4698,-46.2743,-1838.54,0.401561,4,OK,-30.2596,-46.345,-1838.18,OK,-54.965,-89.8535,-1837.85,OK,-22.5759,-133.634,-1831.47,OK,16.8756,-82.0191,-1832.45,,140349031,Port:2,0,1769564750,518785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349031,Port:3,0,1769564750,518785098,Enabled,0.919733,-0.00494426,0.0388448,0.390587,-30.8637,104.482,-1686.67,0.116537,3,OK,-30.7253,104.547,-1686.68,OK,-70.5902,72.3647,-1682.7,OK,-76.326,148.397,-1685.32,,140349031,Port:65535,0,1769564750,518785098,Missing,,,,,,,,,1,OK,42.2248,375.702,-2011.82
4,,140349037,Port:1,0,1769564750,618785098,Enabled,0.474706,0.484755,-0.476181,0.55939,-30.4638,-46.2731,-1838.51,0.43799,4,OK,-30.2444,-46.3493,-1838.11,OK,-54.9586,-89.8406,-1837.85,OK,-22.5845,-133.631,-1831.46,OK,16.8417,-82.0437,-1832.52,,140349037,Port:2,0,1769564750,618785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349037,Port:3,0,1769564750,618785098,Enabled,0.919698,-0.00499791,0.0391633,0.390637,-30.864,104.483,-1686.69,0.117849,3,OK,-30.7263,104.551,-1686.7,OK,-70.5855,72.3577,-1682.69,OK,-76.3293,148.395,-1685.33,,140349037,Port:65535,0,1769564750,618785098,Missing,,,,,,,,,1,OK,42.2269,375.724,-2011.91
4,,140349043,Port:1,0,1769564750,718785098,Enabled,0.474869,0.484885,-0.475964,0.559326,-30.4623,-46.2713,-1838.52,0.441845,4,OK,-30.2537,-46.3382,-1838.11,OK,-54.9527,-89.8455,-1837.85,OK,-22.5775,-133.628,-1831.44,OK,16.8674,-82.0399,-1832.55,,140349043,Port:2,0,1769564750,718785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349043,Port:3,0,1769564750,718785098,Enabled,0.919718,-0.00478862,0.0389982,0.390609,-30.8624,104.486,-1686.67,0.119421,3,OK,-30.7228,104.555,-1686.69,OK,-70.5891,72.3625,-1682.7,OK,-76.3243,148.399,-1685.3,,140349043,Port:65535,0,1769564750,718785098,Missing,,,,,,,,,1,OK,42.2101,375.722,-2011.86
4,,140349052,Port:1,0,1769564750,868785099,Enabled,0.474909,0.484945,-0.476005,0.559205,-30.4618,-46.2699,-1838.49,0.452357,4,OK,-30.2451,-46.3374,-1838.07,OK,-54.9562,-89.845,-1837.83,OK,-22.5888,-133.629,-1831.42,OK,16.8544,-82.0421,-1832.55,,140349052,Port:2,0,1769564750,868785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349052,Port:3,0,1769564750,868785099,Enabled,0.919721,-0.00487209,0.0389573,0.390604,-30.8643,104.485,-1686.67,0.119943,3,OK,-30.7239,104.554,-1686.69,OK,-70.5921,72.3613,-1682.7,OK,-76.3263,148.398,-1685.31,,140349052,Port:65535,0,1769564750,868785099,Missing,,,,,,,,,1,OK,42.224,375.728,-2011.87
4,,140349058,Port:1,0,1769564750,968785099,Enabled,0.474512,0.484412,-0.476217,0.559822,-30.4682,-46.2669,-1838.51,0.422879,4,OK,-30.2534,-46.334,-1838.12,OK,-54.9595,-89.845,-1837.84,OK,-22.5813,-133.63,-1831.42,OK,16.8604,-82.0155,-1832.44,,140349058,Port:2,0,1769564750,968785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349058,Port:3,0,1769564750,968785099,Enabled,0.919726,-0.0049794,0.0388825,0.3906,-30.8615,104.485,-1686.67,0.1181,3,OK,-30.7219,104.552,-1686.68,OK,-70.5888,72.3664,-1682.7,OK,-76.3246,148.397,-1685.33,,140349058,Port:65535,0,1769564750,968785099,Missing,,,,,,,,,1,OK,42.227,375.73,-2011.9
4,,140349064,Port:1,0,1769564751,68785099,Enabled,0.474585,0.484807,-0.476274,0.55937,-30.4557,-46.2735,-1838.49,0.44272,4,OK,-30.2532,-46.3411,-1838.07,OK,-54.9495,-89.8452,-1837.86,OK,-22.5811,-133.638,-1831.44,OK,16.8812,-82.0437,-1832.51,,140349064,Port:2,0,1769564751,68785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349064,Port:3,0,1769564751,68785099,Enabled,0.919742,-0.00476686,0.038588,0.390593,-30.8657,104.484,-1686.68,0.121232,3,OK,-30.7233,104.555,-1686.69,OK,-70.6,72.3663,-1682.74,OK,-76.326,148.392,-1685.32,,140349064,Port:65535,0,1769564751,68785099,Missing,,,,,,,,,1,OK,42.2242,375.713,-2011.86
4,,140349070,Port:1,0,1769564751,168785099,Enabled,0.473851,0.483796,-0.476914,0.560321,-30.4624,-46.2727,-1838.47,0.410674,4,OK,-30.256,-46.3392,-1838.09,OK,-54.9635,-89.8469,-1837.86,OK,-22.5879,-133.628,-1831.39,OK,16.8539,-82.0406,-1832.28,,140349070,Port:2,0,1769564751,168785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140349070,Port:3,0,1769564751,168785099,Enabled,0.919693,-0.00458894,0.039345,0.390634,-30.8654,104.487,-1686.72,0.121186,3,OK,-30.7213,104.555,-1686.73,OK,-70.5904,72.3677,-1682.71,OK,-76.3296,148.391,-1685.31,,140349070,Port:65535,0,1769564751,168785099,Missing,,,,,,,,,1,OK,42.211,375.708,-2011.83
4,,140350045,Port:1,0,1769564767,418785098,Enabled,0.28459,0.669239,-0.280709,0.626363,-35.3855,-61.342,-1745.98,0.354617,4,OK,-35.0694,-61.3018,-1745.77,OK,-28.3621,-110.765,-1747.59,OK,24.3376,-125.849,-1750.48,OK,24.0721,-60.8981,-1749.58,,140350045,Port:2,0,1769564767,418785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350045,Port:3,0,1769564767,418785098,Enabled,0.919694,-0.00459253,0.0394149,0.390626,-30.8714,104.494,-1686.7,0.11878,3,OK,-30.7314,104.562,-1686.71,OK,-70.5938,72.3743,-1682.69,OK,-76.3332,148.4,-1685.29,,140350045,Port:65535,0,1769564767,418785098,Missing,,,,,,,,,1,OK,42.2188,375.721,-2011.89
4,,140350051,Port:1,0,1769564767,518785098,Enabled,0.284344,0.669198,-0.280911,0.626428,-35.3883,-61.338,-1745.97,0.346953,4,OK,-35.0725,-61.3001,-1745.76,OK,-28.371,-110.766,-1747.6,OK,24.3395,-125.841,-1750.48,OK,24.0805,-60.8786,-1749.54,,140350051,Port:2,0,1769564767,518785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350051,Port:3,0,1769564767,518785098,Enabled,0.919717,-0.00470644,0.0389841,0.390614,-30.8735,104.492,-1686.68,0.115328,3,OK,-30.7386,104.56,-1686.69,OK,-70.5974,72.3752,-1682.71,OK,-76.3333,148.397,-1685.3,,140350051,Port:65535,0,1769564767,518785098,Missing,,,,,,,,,1,OK,42.2146,375.72,-2011.84
4,,140350057,Port:1,0,1769564767,618785098,Enabled,0.283106,0.669151,-0.282199,0.62646,-35.3857,-61.3421,-1745.86,0.330814,4,OK,-35.0764,-61.2939,-1745.7,OK,-28.3616,-110.763,-1747.6,OK,24.3398,-125.852,-1750.53,OK,24.0793,-60.8849,-1749.32,,140350057,Port:2,0,1769564767,618785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350057,Port:3,0,1769564767,618785098,Enabled,0.919722,-0.00464757,0.0390114,0.3906,-30.8686,104.49,-1686.68,0.119152,3,OK,-30.73,104.56,-1686.69,OK,-70.5959,72.3675,-1682.71,OK,-76.3277,148.402,-1685.29,,140350057,Port:65535,0,1769564767,618785098,Missing,,,,,,,,,1,OK,42.224,375.737,-2011.89
4,,140350063,Port:1,0,1769564767,718785098,Enabled,0.284565,0.669502,-0.280787,0.626058,-35.376,-61.3385,-1745.93,0.339638,4,OK,-35.0708,-61.2949,-1745.73,OK,-28.3647,-110.763,-1747.55,OK,24.3443,-125.855,-1750.51,OK,24.0898,-60.8946,-1749.56,,140350063,Port:2,0,1769564767,718785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350063,Port:3,0,1769564767,718785098,Enabled,0.919707,-0.00483877,0.0391474,0.390618,-30.8682,104.491,-1686.68,0.118739,3,OK,-30.7292,104.559,-1686.69,OK,-70.5917,72.3658,-1682.69,OK,-76.3315,148.406,-1685.31,,140350063,Port:65535,0,1769564767,718785098,Missing,,,,,,,,,1,OK,42.2207,375.732,-2011.89
4,,140350069,Port:1,0,1769564767,818785098,Enabled,0.284231,0.669219,-0.281093,0.626375,-35.3849,-61.3317,-1745.94,0.344137,4,OK,-35.0741,-61.2896,-1745.73,OK,-28.37,-110.76,-1747.58,OK,24.3365,-125.84,-1750.47,OK,24.0845,-60.8824,-1749.5,,140350069,Port:2,0,1769564767,818785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350069,Port:3,0,1769564767,818785098,Enabled,0.919724,-0.00491923,0.0391042,0.390582,-30.877,104.49,-1686.67,0.119888,3,OK,-30.7389,104.562,-1686.68,OK,-70.6056,72.3685,-1682.68,OK,-76.3342,148.404,-1685.31,,140350069,Port:65535,0,1769564767,818785098,Missing,,,,,,,,,1,OK,42.2156,375.736,-2011.9
4,,140350078,Port:1,0,1769564767,968785100,Enabled,0.284939,0.669437,-0.280485,0.626092,-35.3657,-61.3186,-1745.94,0.34526,4,OK,-35.0657,-61.2732,-1745.73,OK,-28.3565,-110.748,-1747.54,OK,24.3457,-125.846,-1750.47,OK,24.1047,-60.8801,-1749.6,,140350078,Port:2,0,1769564767,968785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350078,Port:3,0,1769564767,968785100,Enabled,0.919732,-0.00486183,0.0387971,0.390594,-30.8644,104.492,-1686.67,0.117983,3,OK,-30.726,104.56,-1686.68,OK,-70.5934,72.3741,-1682.71,OK,-76.3247,148.401,-1685.32,,140350078,Port:65535,0,1769564767,968785100,Missing,,,,,,,,,1,OK,42.2214,375.734,-2011.87
4,,140350084,Port:1,0,1769564768,68785100,Enabled,0.284948,0.669405,-0.280375,0.626172,-35.3752,-61.3273,-1745.99,0.367884,4,OK,-35.0601,-61.283,-1745.75,OK,-28.3583,-110.758,-1747.61,OK,24.3446,-125.842,-1750.47,OK,24.0832,-60.8807,-1749.66,,140350084,Port:2,0,1769564768,68785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350084,Port:3,0,1769564768,68785100,Enabled,0.919713,-0.00494438,0.0393052,0.390587,-30.8696,104.491,-1686.69,0.119836,3,OK,-30.7271,104.557,-1686.7,OK,-70.5957,72.3731,-1682.68,OK,-76.3322,148.406,-1685.32,,140350084,Port:65535,0,1769564768,68785100,Missing,,,,,,,,,1,OK,42.2168,375.723,-2011.83
4,,140350090,Port:1,0,1769564768,168785100,Enabled,0.284806,0.669548,-0.280547,0.626007,-35.3847,-61.3297,-1745.95,0.378107,4,OK,-35.0699,-61.2847,-1745.7,OK,-28.3673,-110.747,-1747.61,OK,24.3377,-125.84,-1750.48,OK,24.0611,-60.9038,-1749.64,,140350090,Port:2,0,1769564768,168785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350090,Port:3,0,1769564768,168785100,Enabled,0.919704,-0.00483132,0.0393099,0.39061,-30.8764,104.491,-1686.72,0.120926,3,OK,-30.7355,104.562,-1686.73,OK,-70.6031,72.3702,-1682.71,OK,-76.3367,148.398,-1685.33,,140350090,Port:65535,0,1769564768,168785100,Missing,,,,,,,,,1,OK,42.2157,375.752,-2011.95
4,,140350096,Port:1,0,1769564768,268785100,Enabled,0.284943,0.669702,-0.28045,0.625823,-35.3731,-61.3168,-1745.93,0.362028,4,OK,-35.0733,-61.2688,-1745.69,OK,-28.3614,-110.751,-1747.58,OK,24.3336,-125.836,-1750.48,OK,24.0967,-60.877,-1749.65,,140350096,Port:2,0,1769564768,268785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350096,Port:3,0,1769564768,268785100,Enabled,0.9197,-0.00476038,0.039194,0.390632,-30.8682,104.495,-1686.69,0.122688,3,OK,-30.726,104.567,-1686.7,OK,-70.595,72.3666,-1682.69,OK,-76.3312,148.405,-1685.3,,140350096,Port:65535,0,1769564768,268785100,Missing,,,,,,,,,1,OK,42.2179,375.746,-2011.98
4,,140350102,Port:1,0,1769564768,368785100,Enabled,0.283682,0.66923,-0.281658,0.626358,-35.3824,-61.3201,-1745.86,0.340352,4,OK,-35.0685,-61.2751,-1745.68,OK,-28.361,-110.744,-1747.56,OK,24.3356,-125.842,-1750.47,OK,24.0787,-60.8599,-1749.38,,140350102,Port:2,0,1769564768,368785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350102,Port:3,0,1769564768,368785100,Enabled,0.919714,-0.00513268,0.0389493,0.390618,-30.8685,104.49,-1686.67,0.117615,3,OK,-30.7314,104.558,-1686.69,OK,-70.5928,72.3658,-1682.69,OK,-76.3325,148.404,-1685.35,,140350102,Port:65535,0,1769564768,368785100,Missing,,,,,,,,,1,OK,42.2076,375.727,-2011.89
4,,140350447,Port:1,0,1769564774,118785097,Enabled,0.395866,0.534286,-0.452863,0.593923,-96.6252,-12.131,-1788.63,0.388939,4,OK,-96.4024,-12.2265,-1788.29,OK,-112.392,-59.4718,-1791.48,OK,-72.4105,-96.7053,-1786.7,OK,-43.496,-38.6236,-1783.04,,140350447,Port:2,0,1769564774,118785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350447,Port:3,0,1769564774,118785097,Enabled,0.9197,-0.00472377,0.0394743,0.390603,-30.867,104.498,-1686.71,0.119132,3,OK,-30.7267,104.566,-1686.73,OK,-70.5906,72.3796,-1682.69,OK,-76.3275,148.408,-1685.31,,140350447,Port:65535,0,1769564774,118785097,Missing,,,,,,,,,1,OK,42.215,375.75,-2011.96
4,,140350453,Port:1,0,1769564774,218785097,Enabled,0.395686,0.534485,-0.453035,0.593731,-96.6352,-12.1363,-1788.57,0.381543,4,OK,-96.4027,-12.2359,-1788.24,OK,-112.395,-59.4793,-1791.43,OK,-72.4185,-96.7067,-1786.71,OK,-43.515,-38.626,-1782.99,,140350453,Port:2,0,1769564774,218785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350453,Port:3,0,1769564774,218785097,Enabled,0.919703,-0.00481077,0.0392194,0.390621,-30.8753,104.5,-1686.69,0.118901,3,OK,-30.737,104.571,-1686.7,OK,-70.5999,72.3791,-1682.69,OK,-76.3362,148.407,-1685.31,,140350453,Port:65535,0,1769564774,218785097,Missing,,,,,,,,,1,OK,42.2143,375.746,-2011.91
4,,140350459,Port:1,0,1769564774,318785097,Enabled,0.396221,0.534743,-0.452494,0.593555,-96.6321,-12.1244,-1788.56,0.407738,4,OK,-96.3972,-12.2148,-1788.2,OK,-112.394,-59.4779,-1791.4,OK,-72.4083,-96.6902,-1786.64,OK,-43.5065,-38.6112,-1783.07,,140350459,Port:2,0,1769564774,318785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350459,Port:3,0,1769564774,318785097,Enabled,0.919693,-0.00460598,0.0395415,0.390616,-30.8756,104.501,-1686.71,0.120227,3,OK,-30.735,104.571,-1686.73,OK,-70.5993,72.3805,-1682.69,OK,-76.3354,148.408,-1685.3,,140350459,Port:65535,0,1769564774,318785097,Missing,,,,,,,,,2,PossiblePhantom,49.4562,389.395,-2227.75,PossiblePhantom,42.2209,375.749,-2011.94
4,,140350465,Port:1,0,1769564774,418785097,Enabled,0.396329,0.534878,-0.452488,0.593366,-96.6186,-12.1161,-1788.57,0.37898,4,OK,-96.3942,-12.211,-1788.24,OK,-112.394,-59.4609,-1791.38,OK,-72.4084,-96.6896,-1786.71,OK,-43.4766,-38.6094,-1783.08,,140350465,Port:2,0,1769564774,418785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350465,Port:3,0,1769564774,418785097,Enabled,0.919687,-0.00492112,0.0398167,0.390596,-30.877,104.498,-1686.69,0.120604,3,OK,-30.738,104.571,-1686.7,OK,-70.6003,72.3782,-1682.63,OK,-76.3341,148.406,-1685.29,,140350465,Port:65535,0,1769564774,418785097,Missing,,,,,,,,,1,OK,42.2141,375.731,-2011.85
4,,140350471,Port:1,0,1769564774,518785097,Enabled,0.396291,0.534857,-0.452557,0.593357,-96.6153,-12.124,-1788.6,0.402156,4,OK,-96.3997,-12.2138,-1788.24,OK,-112.381,-59.4591,-1791.45,OK,-72.4019,-96.6964,-1786.71,OK,-43.4863,-38.6372,-1783.13,,140350471,Port:2,0,1769564774,518785097,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140350471,Port:3,0,1769564774,518785097,Enabled,0.91969,-0.00481275,0.039419,0.390631,-30.876,104.496,-1686.68,0.121008,3,OK,-30.7348,104.566,-1686.69,OK,-70.5995,72.3706,-1682.67,OK,-76.3393,148.406,-1685.29,,140350471,Port:65535,0,1769564774,518785097,Missing,,,,,,,,,1,OK,42.2126,375.73,-2011.92
