ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365854957,3,Port:1,0,1773323182,618828404,50000000,Enabled,0.628443,0.517879,-0.442,0.376161,-80.355,112.092,-1701.36,0.287414,4,OK,-80.1696,111.985,-1701.64,OK,-113.84,76.8124,-1688.98,OK,-95.0167,25.5568,-1695.11,OK,-45.8764,64.5084,-1712.34,,365854957,Port:2,0,1773323182,618828404,Enabled,0.930147,0.0307924,0.0352264,0.364193,-87.4028,271.242,-1592.34,0.141091,3,OK,-87.2326,271.309,-1592.36,OK,-128.93,241.298,-1589.63,OK,-130.121,317.57,-1587.1,,365854957,Port:3,0,1773323182,618828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854957,Port:65535,0,1773323182,618828404,Missing,,,,,,,,,0
4,,365854960,3,Port:1,0,1773323182,668828404,50000000,Enabled,0.628919,0.518341,-0.441064,0.375827,-80.31,112.097,-1701.28,0.266175,4,OK,-80.1322,111.983,-1701.54,OK,-113.758,76.8029,-1688.85,OK,-94.9094,25.5643,-1694.96,OK,-45.804,64.5263,-1712.36,,365854960,Port:2,0,1773323182,668828404,Enabled,0.930153,0.0310195,0.0353391,0.364148,-87.4044,271.243,-1592.38,0.144305,3,OK,-87.228,271.31,-1592.4,OK,-128.937,241.306,-1589.66,OK,-130.118,317.571,-1587.11,,365854960,Port:3,0,1773323182,668828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854960,Port:65535,0,1773323182,668828404,Missing,,,,,,,,,0
4,,365854963,3,Port:1,0,1773323182,718828404,50000000,Enabled,0.628632,0.518721,-0.441509,0.375262,-80.0401,112.013,-1701.01,0.274304,4,OK,-79.8646,111.908,-1701.29,OK,-113.499,76.7197,-1688.62,OK,-94.6942,25.4722,-1694.84,OK,-45.5711,64.4377,-1712.16,,365854963,Port:2,0,1773323182,718828404,Enabled,0.930172,0.030831,0.0349625,0.364151,-87.407,271.242,-1592.33,0.140294,3,OK,-87.2344,271.304,-1592.35,OK,-128.938,241.307,-1589.64,OK,-130.125,317.572,-1587.09,,365854963,Port:3,0,1773323182,718828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854963,Port:65535,0,1773323182,718828404,Missing,,,,,,,,,0
4,,365854966,3,Port:1,0,1773323182,768828404,50000000,Enabled,0.629104,0.51825,-0.442141,0.374375,-79.7619,112.189,-1700.99,0.245447,4,OK,-79.5798,112.08,-1701.22,OK,-113.313,76.9769,-1688.64,OK,-94.6376,25.6824,-1694.78,OK,-45.4144,64.5366,-1712.18,,365854966,Port:2,0,1773323182,768828404,Enabled,0.930144,0.0310204,0.0353303,0.364171,-87.4086,271.239,-1592.36,0.143016,3,OK,-87.2369,271.31,-1592.37,OK,-128.939,241.296,-1589.64,OK,-130.121,317.564,-1587.08,,365854966,Port:3,0,1773323182,768828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854966,Port:65535,0,1773323182,768828404,Missing,,,,,,,,,0
4,,365854969,3,Port:1,0,1773323182,818828404,50000000,Enabled,0.629022,0.516561,-0.443014,0.375812,-79.9607,112.379,-1701.48,0.274417,4,OK,-79.7767,112.275,-1701.75,OK,-113.571,77.2166,-1689.13,OK,-94.8954,25.9002,-1695.15,OK,-45.6161,64.6712,-1712.37,,365854969,Port:2,0,1773323182,818828404,Enabled,0.930174,0.0308696,0.0347397,0.364166,-87.4032,271.24,-1592.31,0.138916,3,OK,-87.237,271.309,-1592.32,OK,-128.934,241.3,-1589.64,OK,-130.118,317.567,-1587.07,,365854969,Port:3,0,1773323182,818828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854969,Port:65535,0,1773323182,818828404,Missing,,,,,,,,,0
4,,365854972,3,Port:1,0,1773323182,868828404,50000000,Enabled,0.628427,0.517014,-0.443692,0.375383,-79.9301,112.446,-1701.53,0.227553,4,OK,-79.7568,112.333,-1701.74,OK,-113.574,77.2817,-1689.34,OK,-94.9043,25.9654,-1695.34,OK,-45.5725,64.7422,-1712.55,,365854972,Port:2,0,1773323182,868828404,Enabled,0.930166,0.0307738,0.0351449,0.364155,-87.4071,271.241,-1592.36,0.140855,3,OK,-87.2343,271.303,-1592.38,OK,-128.937,241.304,-1589.65,OK,-130.125,317.573,-1587.12,,365854972,Port:3,0,1773323182,868828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854972,Port:65535,0,1773323182,868828404,Missing,,,,,,,,,0
4,,365854975,3,Port:1,0,1773323182,918828406,50000002,Enabled,0.63035,0.515504,-0.443353,0.374637,-79.5425,112.847,-1701.71,0.27037,4,OK,-79.3531,112.739,-1701.97,OK,-113.286,77.8181,-1689.28,OK,-94.8134,26.4341,-1695.22,OK,-45.3626,65.0078,-1712.6,,365854975,Port:2,0,1773323182,918828406,Enabled,0.930189,0.0309791,0.0347562,0.364116,-87.4099,271.237,-1592.32,0.138893,3,OK,-87.24,271.3,-1592.33,OK,-128.943,241.305,-1589.65,OK,-130.123,317.569,-1587.07,,365854975,Port:3,0,1773323182,918828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854975,Port:65535,0,1773323182,918828406,Missing,,,,,,,,,0
4,,365854978,3,Port:1,0,1773323182,968828406,50000000,Enabled,0.629907,0.514305,-0.445711,0.374232,-79.2377,113.09,-1701.8,0.269937,4,OK,-79.0565,112.985,-1702.06,OK,-113.136,78.1809,-1689.53,OK,-94.8505,26.7152,-1695.46,OK,-45.2046,65.1364,-1712.59,,365854978,Port:2,0,1773323182,968828406,Enabled,0.930122,0.0310213,0.0354198,0.364219,-87.4049,271.25,-1592.38,0.140395,3,OK,-87.2355,271.319,-1592.39,OK,-128.929,241.306,-1589.65,OK,-130.121,317.569,-1587.1,,365854978,Port:3,0,1773323182,968828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854978,Port:65535,0,1773323182,968828406,Missing,,,,,,,,,0
4,,365854981,3,Port:1,0,1773323183,18828406,50000000,Enabled,0.630431,0.513411,-0.44539,0.374957,-79.1105,113.291,-1702.04,0.263792,4,OK,-78.9175,113.175,-1702.29,OK,-113.025,78.4047,-1689.73,OK,-94.7135,26.9471,-1695.48,OK,-45.0767,65.3143,-1712.71,,365854981,Port:2,0,1773323183,18828406,Enabled,0.930148,0.0309788,0.0351816,0.364181,-87.4017,271.237,-1592.33,0.141722,3,OK,-87.2293,271.303,-1592.34,OK,-128.931,241.296,-1589.62,OK,-130.119,317.563,-1587.06,,365854981,Port:3,0,1773323183,18828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854981,Port:65535,0,1773323183,18828406,Missing,,,,,,,,,0
4,,365854984,3,Port:1,0,1773323183,68828406,50000000,Enabled,0.630355,0.513362,-0.447167,0.373034,-78.937,113.656,-1702.19,0.26632,4,OK,-78.7577,113.546,-1702.44,OK,-113.012,78.8795,-1689.97,OK,-94.9121,27.3619,-1695.91,OK,-45.0778,65.5554,-1712.98,,365854984,Port:2,0,1773323183,68828406,Enabled,0.930129,0.0309957,0.035424,0.364204,-87.4023,271.239,-1592.34,0.138398,3,OK,-87.2336,271.304,-1592.35,OK,-128.925,241.3,-1589.61,OK,-130.119,317.559,-1587.06,,365854984,Port:3,0,1773323183,68828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854984,Port:65535,0,1773323183,68828406,Missing,,,,,,,,,0
4,,365854987,3,Port:1,0,1773323183,118828406,50000000,Enabled,0.6307,0.510807,-0.448836,0.373953,-78.8386,114.087,-1702.54,0.279795,4,OK,-78.6541,113.988,-1702.81,OK,-113.064,79.4542,-1690.36,OK,-95.1067,27.8512,-1696.08,OK,-45.1005,65.8493,-1713.01,,365854987,Port:2,0,1773323183,118828406,Enabled,0.930142,0.0311347,0.0353881,0.364163,-87.4051,271.241,-1592.34,0.142923,3,OK,-87.2306,271.308,-1592.35,OK,-128.935,241.303,-1589.62,OK,-130.118,317.563,-1587.05,,365854987,Port:3,0,1773323183,118828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854987,Port:65535,0,1773323183,118828406,Missing,,,,,,,,,0
4,,365854990,3,Port:1,0,1773323183,168828406,50000000,Enabled,0.631073,0.510277,-0.449797,0.372889,-78.6371,114.539,-1702.81,0.261267,4,OK,-78.4602,114.436,-1703.06,OK,-112.967,80.0093,-1690.68,OK,-95.1678,28.3553,-1696.39,OK,-45.0468,66.1988,-1713.31,,365854990,Port:2,0,1773323183,168828406,Enabled,0.930109,0.0309389,0.0358317,0.364221,-87.4056,271.248,-1592.38,0.143527,3,OK,-87.2316,271.315,-1592.4,OK,-128.928,241.3,-1589.61,OK,-130.123,317.572,-1587.09,,365854990,Port:3,0,1773323183,168828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854990,Port:65535,0,1773323183,168828406,Missing,,,,,,,,,0
4,,365854993,3,Port:1,0,1773323183,218828406,50000000,Enabled,0.631421,0.509355,-0.450203,0.373072,-78.5291,114.756,-1703.15,0.282522,4,OK,-78.3456,114.65,-1703.42,OK,-112.928,80.2838,-1690.98,OK,-95.188,28.5955,-1696.64,OK,-44.9718,66.3696,-1713.54,,365854993,Port:2,0,1773323183,218828406,Enabled,0.930166,0.0309086,0.0350559,0.364153,-87.4057,271.242,-1592.34,0.14008,3,OK,-87.2347,271.307,-1592.35,OK,-128.936,241.306,-1589.64,OK,-130.121,317.571,-1587.09,,365854993,Port:3,0,1773323183,218828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854993,Port:65535,0,1773323183,218828406,Missing,,,,,,,,,0
4,,365854996,3,Port:1,0,1773323183,268828406,50000000,Enabled,0.631383,0.507535,-0.451521,0.374022,-78.5103,114.891,-1703.26,0.292654,4,OK,-78.3304,114.788,-1703.55,OK,-112.997,80.5067,-1691.14,OK,-95.3353,28.7765,-1696.66,OK,-45.025,66.4169,-1713.39,,365854996,Port:2,0,1773323183,268828406,Enabled,0.930141,0.0306193,0.035413,0.364207,-87.4063,271.244,-1592.35,0.141431,3,OK,-87.2353,271.312,-1592.36,OK,-128.932,241.301,-1589.61,OK,-130.125,317.569,-1587.11,,365854996,Port:3,0,1773323183,268828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854996,Port:65535,0,1773323183,268828406,Missing,,,,,,,,,0
4,,365854999,3,Port:1,0,1773323183,318828406,50000000,Enabled,0.631449,0.509132,-0.45025,0.373272,-78.5127,114.723,-1702.99,0.283125,4,OK,-78.3305,114.622,-1703.27,OK,-112.91,80.2583,-1690.82,OK,-95.1718,28.5621,-1696.46,OK,-44.9617,66.3275,-1713.34,,365854999,Port:2,0,1773323183,318828406,Enabled,0.930146,0.0309719,0.0353139,0.364174,-87.4011,271.239,-1592.34,0.141229,3,OK,-87.2302,271.307,-1592.36,OK,-128.929,241.298,-1589.62,OK,-130.115,317.565,-1587.07,,365854999,Port:3,0,1773323183,318828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854999,Port:65535,0,1773323183,318828406,Missing,,,,,,,,,0
4,,365855002,3,Port:1,0,1773323183,368828406,50000000,Enabled,0.631489,0.508553,-0.450158,0.374104,-78.7139,114.697,-1703.15,0.279457,4,OK,-78.5385,114.595,-1703.43,OK,-113.102,80.2339,-1690.96,OK,-95.3192,28.5466,-1696.51,OK,-45.1277,66.2922,-1713.39,,365855002,Port:2,0,1773323183,368828406,Enabled,0.930165,0.0307858,0.0351087,0.364159,-87.4015,271.234,-1592.3,0.141683,3,OK,-87.2306,271.303,-1592.31,OK,-128.933,241.295,-1589.59,OK,-130.116,317.562,-1587.06,,365855002,Port:3,0,1773323183,368828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855002,Port:65535,0,1773323183,368828406,Missing,,,,,,,,,0
4,,365855005,3,Port:1,0,1773323183,418828406,50000000,Enabled,0.631011,0.509965,-0.447855,0.375747,-79.1924,114.149,-1703.02,0.278244,4,OK,-79.0061,114.041,-1703.29,OK,-113.353,79.4824,-1690.74,OK,-95.2696,27.9101,-1696.25,OK,-45.334,65.9522,-1713.28,,365855005,Port:2,0,1773323183,418828406,Enabled,0.93014,0.0309122,0.0353402,0.364191,-87.4081,271.244,-1592.35,0.14147,3,OK,-87.2385,271.313,-1592.36,OK,-128.935,241.298,-1589.62,OK,-130.123,317.57,-1587.09,,365855005,Port:3,0,1773323183,418828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855005,Port:65535,0,1773323183,418828406,Missing,,,,,,,,,0
4,,365855008,3,Port:1,0,1773323183,468828406,50000000,Enabled,0.631163,0.511499,-0.446786,0.374679,-79.0552,114.008,-1702.71,0.266643,4,OK,-78.8769,113.902,-1702.97,OK,-113.137,79.2852,-1690.39,OK,-95.0295,27.7353,-1696.04,OK,-45.17,65.8637,-1713.2,,365855008,Port:2,0,1773323183,468828406,Enabled,0.930118,0.0307675,0.0354001,0.364254,-87.4036,271.244,-1592.35,0.141691,3,OK,-87.2312,271.31,-1592.36,OK,-128.927,241.298,-1589.61,OK,-130.128,317.563,-1587.1,,365855008,Port:3,0,1773323183,468828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855008,Port:65535,0,1773323183,468828406,Missing,,,,,,,,,0
4,,365855011,3,Port:1,0,1773323183,518828406,50000000,Enabled,0.631626,0.508454,-0.45091,0.373098,-78.0899,115.005,-1703.22,0.280285,4,OK,-77.9138,114.896,-1703.5,OK,-112.545,80.6036,-1691.08,OK,-94.8873,28.8864,-1696.68,OK,-44.6211,66.5448,-1713.52,,365855011,Port:2,0,1773323183,518828406,Enabled,0.930173,0.030692,0.0349328,0.364165,-87.404,271.237,-1592.32,0.14098,3,OK,-87.2327,271.303,-1592.33,OK,-128.935,241.298,-1589.63,OK,-130.122,317.568,-1587.1,,365855011,Port:3,0,1773323183,518828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855011,Port:65535,0,1773323183,518828406,Missing,,,,,,,,,0
4,,365855014,3,Port:1,0,1773323183,568828406,50000000,Enabled,0.634063,0.497206,-0.463604,0.36854,-75.5741,118.347,-1705.69,0.242242,4,OK,-75.393,118.237,-1705.91,OK,-111.287,85.0489,-1694.12,OK,-95.1349,32.7993,-1699.15,OK,-43.4039,68.8598,-1715.31,,365855014,Port:2,0,1773323183,568828406,Enabled,0.930154,0.0305675,0.035437,0.364174,-87.4104,271.242,-1592.35,0.139041,3,OK,-87.2427,271.306,-1592.37,OK,-128.934,241.298,-1589.61,OK,-130.127,317.579,-1587.12,,365855014,Port:3,0,1773323183,568828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855014,Port:65535,0,1773323183,568828406,Missing,,,,,,,,,0
4,,365855017,3,Port:1,0,1773323183,618828406,50000000,Enabled,0.640296,0.475324,-0.481917,0.363103,-72.052,123.793,-1710.18,0.257573,4,OK,-71.8752,123.66,-1710.41,OK,-109.692,92.498,-1699.12,OK,-96.0552,39.4548,-1702.96,OK,-42.1528,72.6186,-1718.13,,365855017,Port:2,0,1773323183,618828406,Enabled,0.930113,0.0309465,0.0357553,0.364215,-87.4043,271.239,-1592.36,0.142266,3,OK,-87.2339,271.309,-1592.37,OK,-128.927,241.29,-1589.59,OK,-130.119,317.564,-1587.07,,365855017,Port:3,0,1773323183,618828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855017,Port:65535,0,1773323183,618828406,Missing,,,,,,,,,0
4,,365855020,3,Port:1,0,1773323183,668828406,50000000,Enabled,0.643193,0.454957,-0.499069,0.360897,-69.0889,128.694,-1714.7,0.205998,4,OK,-68.9133,128.558,-1714.85,OK,-108.323,99.1242,-1704.52,OK,-96.7481,45.5197,-1707.04,OK,-41.073,76.2221,-1721.05,,365855020,Port:2,0,1773323183,668828406,Enabled,0.930139,0.0309124,0.0354087,0.364187,-87.4061,271.246,-1592.38,0.144657,3,OK,-87.2304,271.313,-1592.39,OK,-128.936,241.302,-1589.65,OK,-130.123,317.574,-1587.11,,365855020,Port:3,0,1773323183,668828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855020,Port:65535,0,1773323183,668828406,Missing,,,,,,,,,0
4,,365855023,3,Port:1,0,1773323183,718828406,50000000,Enabled,0.642891,0.426491,-0.527526,0.355685,-64.4398,134.54,-1720.08,0.223492,4,OK,-64.2741,134.403,-1720.26,OK,-105.86,107.514,-1711.67,OK,-97.4841,53.293,-1713.19,OK,-39.4021,80.392,-1724.42,,365855023,Port:2,0,1773323183,718828406,Enabled,0.930181,0.0309199,0.0346248,0.364155,-87.4015,271.244,-1592.32,0.13812,3,OK,-87.2333,271.308,-1592.34,OK,-128.933,241.308,-1589.67,OK,-130.119,317.572,-1587.09,,365855023,Port:3,0,1773323183,718828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855023,Port:65535,0,1773323183,718828406,Missing,,,,,,,,,0
4,,365855026,3,Port:1,0,1773323183,768828406,50000000,Enabled,0.643537,0.397226,-0.555363,0.345896,-58.3399,140.733,-1725.37,0.187394,4,OK,-58.1985,140.567,-1725.48,OK,-101.838,116.652,-1718.85,OK,-97.0888,61.9878,-1719.5,OK,-36.857,84.9691,-1728.2,,365855026,Port:2,0,1773323183,768828406,Enabled,0.930129,0.0310236,0.0353496,0.36421,-87.4052,271.238,-1592.35,0.140276,3,OK,-87.2352,271.307,-1592.36,OK,-128.931,241.298,-1589.63,OK,-130.122,317.556,-1587.07,,365855026,Port:3,0,1773323183,768828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855026,Port:65535,0,1773323183,768828406,Missing,,,,,,,,,0
4,,365855029,3,Port:1,0,1773323183,818828406,50000000,Enabled,0.646155,0.371902,-0.572371,0.341415,-53.3546,145.634,-1730.61,0.169342,4,OK,-53.2207,145.467,-1730.67,OK,-98.1656,123.824,-1725.17,OK,-96.1231,69.006,-1724.65,OK,-34.5895,88.8443,-1731.79,,365855029,Port:2,0,1773323183,818828406,Enabled,0.930137,0.0307521,0.0353768,0.364209,-87.4041,271.245,-1592.35,0.144055,3,OK,-87.2295,271.314,-1592.36,OK,-128.933,241.301,-1589.61,OK,-130.123,317.569,-1587.1,,365855029,Port:3,0,1773323183,818828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855029,Port:65535,0,1773323183,818828406,Missing,,,,,,,,,0
4,,365855032,3,Port:1,0,1773323183,868828406,50000000,Enabled,0.643214,0.353775,-0.587949,0.339756,-50.3577,148.833,-1734.39,0.151237,4,OK,-50.2265,148.681,-1734.4,OK,-96.0104,128.532,-1730.39,OK,-95.7788,73.6775,-1729.26,OK,-33.4359,91.4465,-1734.49,,365855032,Port:2,0,1773323183,868828406,Enabled,0.930165,0.0307634,0.0348092,0.364191,-87.4011,271.242,-1592.33,0.140777,3,OK,-87.231,271.309,-1592.34,OK,-128.931,241.3,-1589.65,OK,-130.121,317.571,-1587.1,,365855032,Port:3,0,1773323183,868828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855032,Port:65535,0,1773323183,868828406,Missing,,,,,,,,,0
4,,365855035,3,Port:1,0,1773323183,918828406,50000000,Enabled,0.642684,0.344413,-0.595986,0.33636,-48.167,150.751,-1736.2,0.155351,4,OK,-48.0357,150.602,-1736.24,OK,-94.2915,131.394,-1732.82,OK,-95.2019,76.5788,-1731.62,OK,-32.44,93.0206,-1735.92,,365855035,Port:2,0,1773323183,918828406,Enabled,0.930115,0.0310975,0.0357053,0.364204,-87.4086,271.243,-1592.38,0.141083,3,OK,-87.2374,271.312,-1592.39,OK,-128.932,241.302,-1589.62,OK,-130.122,317.561,-1587.07,,365855035,Port:3,0,1773323183,918828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855035,Port:65535,0,1773323183,918828406,Missing,,,,,,,,,0
4,,365855038,3,Port:1,0,1773323183,968828406,50000000,Enabled,0.645543,0.338447,-0.598194,0.333006,-45.8912,151.958,-1737.08,0.149544,4,OK,-45.7664,151.812,-1737.1,OK,-92.3012,133.304,-1733.68,OK,-94.0321,78.5129,-1732.23,OK,-31.0176,93.9952,-1736.54,,365855038,Port:2,0,1773323183,968828406,Enabled,0.93015,0.0307492,0.0352973,0.364183,-87.4035,271.242,-1592.34,0.143382,3,OK,-87.231,271.311,-1592.35,OK,-128.933,241.296,-1589.61,OK,-130.12,317.573,-1587.09,,365855038,Port:3,0,1773323183,968828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855038,Port:65535,0,1773323183,968828406,Missing,,,,,,,,,0
4,,365855041,3,Port:1,0,1773323184,18828406,50000000,Enabled,0.644724,0.331644,-0.604862,0.329372,-43.9534,152.825,-1737.72,0.156356,4,OK,-43.8203,152.687,-1737.77,OK,-90.7122,134.945,-1734.85,OK,-93.3662,80.1983,-1733.51,OK,-30.0756,94.6178,-1737.03,,365855041,Port:2,0,1773323184,18828406,Enabled,0.930117,0.0309398,0.0357792,0.364206,-87.4101,271.247,-1592.39,0.143883,3,OK,-87.2371,271.316,-1592.4,OK,-128.935,241.298,-1589.62,OK,-130.125,317.574,-1587.1,,365855041,Port:3,0,1773323184,18828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855041,Port:65535,0,1773323184,18828406,Missing,,,,,,,,,0
4,,365855044,3,Port:1,0,1773323184,68828406,50000000,Enabled,0.644832,0.328647,-0.607252,0.327762,-43.1406,153.309,-1738.3,0.154484,4,OK,-43.0092,153.164,-1738.33,OK,-90.0352,135.775,-1735.62,OK,-93.1105,81.0451,-1734.24,OK,-29.6904,95.01,-1737.55,,365855044,Port:2,0,1773323184,68828406,Enabled,0.930145,0.0307243,0.0353283,0.364195,-87.4069,271.24,-1592.35,0.1428,3,OK,-87.2323,271.304,-1592.36,OK,-128.934,241.297,-1589.62,OK,-130.128,317.57,-1587.11,,365855044,Port:3,0,1773323184,68828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855044,Port:65535,0,1773323184,68828406,Missing,,,,,,,,,0
4,,365855047,3,Port:1,0,1773323184,118828406,50000000,Enabled,0.645464,0.326751,-0.607189,0.32853,-43.1365,153.508,-1738.63,0.148944,4,OK,-43.0105,153.37,-1738.66,OK,-90.0628,136.063,-1735.92,OK,-93.2343,81.3473,-1734.33,OK,-29.7782,95.1797,-1737.64,,365855047,Port:2,0,1773323184,118828406,Enabled,0.93012,0.0310727,0.0353978,0.364223,-87.4014,271.247,-1592.38,0.142219,3,OK,-87.2259,271.311,-1592.4,OK,-128.927,241.307,-1589.66,OK,-130.123,317.566,-1587.1,,365855047,Port:3,0,1773323184,118828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855047,Port:65535,0,1773323184,118828406,Missing,,,,,,,,,0
4,,365855050,3,Port:1,0,1773323184,168828406,50000000,Enabled,0.645286,0.327329,-0.607151,0.328374,-43.4185,153.528,-1738.5,0.156599,4,OK,-43.2855,153.393,-1738.55,OK,-90.3336,136.047,-1735.77,OK,-93.4605,81.3284,-1734.28,OK,-30.0363,95.2084,-1737.56,,365855050,Port:2,0,1773323184,168828406,Enabled,0.930136,0.0309383,0.0354424,0.36419,-87.4073,271.245,-1592.38,0.143833,3,OK,-87.2341,271.314,-1592.39,OK,-128.936,241.299,-1589.64,OK,-130.123,317.572,-1587.1,,365855050,Port:3,0,1773323184,168828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855050,Port:65535,0,1773323184,168828406,Missing,,,,,,,,,0
4,,365855053,3,Port:1,0,1773323184,218828406,50000000,Enabled,0.645537,0.327409,-0.606952,0.328169,-43.4634,153.489,-1738.37,0.146452,4,OK,-43.3386,153.349,-1738.39,OK,-90.3767,136.025,-1735.65,OK,-93.5176,81.2996,-1734.09,OK,-30.087,95.1664,-1737.47,,365855053,Port:2,0,1773323184,218828406,Enabled,0.930126,0.0311154,0.0354604,0.364199,-87.4058,271.245,-1592.38,0.145133,3,OK,-87.2306,271.315,-1592.4,OK,-128.935,241.298,-1589.65,OK,-130.121,317.569,-1587.09,,365855053,Port:3,0,1773323184,218828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855053,Port:65535,0,1773323184,218828406,Missing,,,,,,,,,0
4,,365855056,3,Port:1,0,1773323184,268828406,50000000,Enabled,0.646006,0.327068,-0.606552,0.328326,-43.3602,153.431,-1738.34,0.153618,4,OK,-43.2289,153.281,-1738.37,OK,-90.2806,135.986,-1735.55,OK,-93.4277,81.2546,-1733.94,OK,-30.0013,95.1149,-1737.37,,365855056,Port:2,0,1773323184,268828406,Enabled,0.93017,0.0305464,0.0350259,0.364174,-87.4005,271.241,-1592.33,0.141499,3,OK,-87.2276,271.304,-1592.35,OK,-128.93,241.301,-1589.63,OK,-130.122,317.577,-1587.12,,365855056,Port:3,0,1773323184,268828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855056,Port:65535,0,1773323184,268828406,Missing,,,,,,,,,0
4,,365855059,3,Port:1,0,1773323184,318828406,50000000,Enabled,0.64728,0.327125,-0.605789,0.327165,-43.3139,153.401,-1738.16,0.152836,4,OK,-43.1838,153.256,-1738.18,OK,-90.2505,136.032,-1735.21,OK,-93.4972,81.3154,-1733.6,OK,-30.0566,95.0617,-1737.24,,365855059,Port:2,0,1773323184,318828406,Enabled,0.930163,0.030857,0.0351841,0.364153,-87.407,271.232,-1592.33,0.139459,3,OK,-87.2375,271.297,-1592.35,OK,-128.935,241.294,-1589.62,OK,-130.122,317.563,-1587.08,,365855059,Port:3,0,1773323184,318828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365855059,Port:65535,0,1773323184,318828406,Missing,,,,,,,,,0
