#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680184987,Port:1,0,1732070283,118754097,Enabled,0.175671,0.544602,-0.524393,0.630523,-256.283,61.8094,-1802.07,0.288177,4,OK,-255.987,61.752,-1801.86,OK,-258.527,15.696,-1821.6,OK,-211.955,-13.16,-1814.51,OK,-201.03,44.5631,-1787.19,,1680184987,Port:2,0,1732070283,118754097,Enabled,0.919403,-0.00726388,0.0568798,0.389113,-202.103,-267.528,-1754.29,0.123741,3,OK,-202.027,-267.513,-1754.3,OK,-241.684,-299.541,-1748.49,OK,-247.416,-223.338,-1752.34,,1680184987,Port:65535,0,1732070283,118754097,Missing,,,,,,,,,0,,,,,,,,
,,1680184990,Port:1,0,1732070283,168754097,Enabled,0.175651,0.544682,-0.524363,0.630485,-256.286,61.7948,-1802.07,0.30262,4,OK,-255.989,61.7362,-1801.84,OK,-258.531,15.6862,-1821.62,OK,-211.945,-13.1673,-1814.49,OK,-201.031,44.5509,-1787.21,,1680184990,Port:2,0,1732070283,168754097,Enabled,0.919411,-0.00757899,0.0565289,0.38914,-202.104,-267.529,-1754.26,0.120791,3,OK,-202.024,-267.516,-1754.27,OK,-241.689,-299.537,-1748.49,OK,-247.424,-223.348,-1752.36,,1680184990,Port:65535,0,1732070283,168754097,Missing,,,,,,,,,0,,,,,,,,
,,1680184993,Port:1,0,1732070283,218754097,Enabled,0.175539,0.54431,-0.524451,0.630764,-256.284,61.8161,-1802.11,0.289295,4,OK,-255.996,61.7523,-1801.9,OK,-258.528,15.7037,-1821.65,OK,-211.955,-13.1574,-1814.49,OK,-201.027,44.5654,-1787.18,,1680184993,Port:2,0,1732070283,218754097,Enabled,0.919407,-0.00730977,0.0565289,0.389156,-202.107,-267.527,-1754.28,0.122642,3,OK,-202.029,-267.511,-1754.29,OK,-241.692,-299.543,-1748.51,OK,-247.425,-223.346,-1752.35,,1680184993,Port:65535,0,1732070283,218754097,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680187429,Port:1,0,1732070323,818754097,Enabled,0.752007,-0.334185,-0.282648,-0.492865,-197.169,-35.898,-1801.85,0.334795,4,OK,-197.255,-35.6818,-1801.73,OK,-174.264,4.21234,-1783.16,OK,-205.952,32.7353,-1747.55,OK,-242.052,-17.0366,-1766.91,,1680187429,Port:2,0,1732070323,818754097,Enabled,0.919427,-0.00722748,0.0565673,0.389103,-202.092,-267.54,-1754.29,0.120569,3,OK,-202.015,-267.526,-1754.29,OK,-241.677,-299.549,-1748.52,OK,-247.404,-223.354,-1752.35,,1680187429,Port:65535,0,1732070323,818754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187432,Port:1,0,1732070323,868754097,Enabled,0.752144,-0.333897,-0.282374,-0.493009,-197.175,-35.8755,-1801.88,0.326527,4,OK,-197.257,-35.6971,-1801.79,OK,-174.267,4.22062,-1783.14,OK,-205.954,32.7331,-1747.5,OK,-242.047,-17.0293,-1766.9,,1680187432,Port:2,0,1732070323,868754097,Enabled,0.919421,-0.00707261,0.0563797,0.389147,-202.093,-267.533,-1754.27,0.125292,3,OK,-202.014,-267.519,-1754.28,OK,-241.678,-299.552,-1748.52,OK,-247.41,-223.345,-1752.32,,1680187432,Port:65535,0,1732070323,868754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187435,Port:1,0,1732070323,918754097,Enabled,0.752012,-0.333816,-0.282532,-0.493175,-197.168,-35.879,-1801.91,0.329047,4,OK,-197.259,-35.6936,-1801.79,OK,-174.259,4.21651,-1783.18,OK,-205.951,32.7327,-1747.52,OK,-242.052,-17.0319,-1766.98,,1680187435,Port:2,0,1732070323,918754097,Enabled,0.919376,-0.00723454,0.0574534,0.389096,-202.093,-267.537,-1754.3,0.118192,3,OK,-202.02,-267.529,-1754.31,OK,-241.663,-299.538,-1748.45,OK,-247.404,-223.348,-1752.32,,1680187435,Port:65535,0,1732070323,918754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187438,Port:1,0,1732070323,968754097,Enabled,0.752032,-0.334255,-0.282636,-0.492787,-197.167,-35.8998,-1801.83,0.334741,4,OK,-197.249,-35.6899,-1801.73,OK,-174.258,4.21849,-1783.13,OK,-205.958,32.728,-1747.55,OK,-242.047,-17.0244,-1766.86,,1680187438,Port:2,0,1732070323,968754097,Enabled,0.919449,-0.00743374,0.056005,0.38913,-202.086,-267.533,-1754.22,0.124708,3,OK,-202.009,-267.516,-1754.23,OK,-241.676,-299.551,-1748.5,OK,-247.402,-223.345,-1752.34,,1680187438,Port:65535,0,1732070323,968754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187441,Port:1,0,1732070324,18754097,Enabled,0.752089,-0.333982,-0.282449,-0.492992,-197.175,-35.8871,-1801.88,0.323781,4,OK,-197.252,-35.6948,-1801.81,OK,-174.269,4.20647,-1783.14,OK,-205.951,32.7334,-1747.54,OK,-242.055,-17.0362,-1766.9,,1680187441,Port:2,0,1732070324,18754097,Enabled,0.919418,-0.00730678,0.0563653,0.389152,-202.087,-267.532,-1754.23,0.125389,3,OK,-202.011,-267.516,-1754.24,OK,-241.671,-299.553,-1748.48,OK,-247.403,-223.345,-1752.31,,1680187441,Port:65535,0,1732070324,18754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187444,Port:1,0,1732070324,68754097,Enabled,0.751986,-0.333506,-0.282497,-0.493443,-197.165,-35.8614,-1801.91,0.317112,4,OK,-197.256,-35.6898,-1801.8,OK,-174.263,4.22222,-1783.14,OK,-205.943,32.7336,-1747.48,OK,-242.062,-17.032,-1766.99,,1680187444,Port:2,0,1732070324,68754097,Enabled,0.919409,-0.00725033,0.0567383,0.389122,-202.09,-267.533,-1754.27,0.122669,3,OK,-202.012,-267.517,-1754.27,OK,-241.672,-299.545,-1748.48,OK,-247.403,-223.347,-1752.32,,1680187444,Port:65535,0,1732070324,68754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187447,Port:1,0,1732070324,118754097,Enabled,0.751948,-0.334194,-0.282668,-0.492938,-197.167,-35.8953,-1801.87,0.332272,4,OK,-197.252,-35.6909,-1801.74,OK,-174.263,4.22057,-1783.18,OK,-205.942,32.74,-1747.55,OK,-242.051,-17.0211,-1766.94,,1680187447,Port:2,0,1732070324,118754097,Enabled,0.919414,-0.00709764,0.0566555,0.389125,-202.097,-267.535,-1754.28,0.122934,3,OK,-202.015,-267.52,-1754.29,OK,-241.682,-299.547,-1748.5,OK,-247.411,-223.35,-1752.32,,1680187447,Port:65535,0,1732070324,118754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187450,Port:1,0,1732070324,168754097,Enabled,0.752022,-0.334034,-0.282598,-0.492973,-197.167,-35.8868,-1801.84,0.332531,4,OK,-197.248,-35.6844,-1801.71,OK,-174.268,4.21578,-1783.15,OK,-205.949,32.7395,-1747.49,OK,-242.054,-17.0314,-1766.91,,1680187450,Port:2,0,1732070324,168754097,Enabled,0.919415,-0.00715465,0.0567911,0.3891,-202.093,-267.538,-1754.28,0.124797,3,OK,-202.012,-267.523,-1754.29,OK,-241.679,-299.549,-1748.5,OK,-247.406,-223.348,-1752.33,,1680187450,Port:65535,0,1732070324,168754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187453,Port:1,0,1732070324,218754097,Enabled,0.752055,-0.334213,-0.282547,-0.492831,-197.17,-35.8984,-1801.85,0.335842,4,OK,-197.248,-35.6842,-1801.72,OK,-174.271,4.20421,-1783.17,OK,-205.943,32.7346,-1747.53,OK,-242.044,-17.0351,-1766.89,,1680187453,Port:2,0,1732070324,218754097,Enabled,0.919432,-0.00710523,0.0566547,0.389081,-202.091,-267.538,-1754.25,0.125039,3,OK,-202.014,-267.525,-1754.26,OK,-241.676,-299.55,-1748.48,OK,-247.402,-223.342,-1752.29,,1680187453,Port:65535,0,1732070324,218754097,Missing,,,,,,,,,0,,,,,,,,
,,1680187456,Port:1,0,1732070324,268754097,Enabled,0.752063,-0.333958,-0.282468,-0.493037,-197.18,-35.8808,-1801.89,0.332056,4,OK,-197.254,-35.689,-1801.77,OK,-174.274,4.21429,-1783.2,OK,-205.953,32.7347,-1747.51,OK,-242.066,-17.0264,-1766.95,,1680187456,Port:2,0,1732070324,268754097,Enabled,0.91943,-0.00727548,0.0563974,0.38912,-202.098,-267.534,-1754.27,0.119314,3,OK,-202.026,-267.518,-1754.28,OK,-241.682,-299.545,-1748.52,OK,-247.41,-223.35,-1752.34,,1680187456,Port:65535,0,1732070324,268754097,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680189814,Port:1,0,1732070363,568754096,Enabled,0.170036,0.395296,-0.520914,0.737209,-212.807,68.6936,-1837.93,0.350929,4,OK,-212.457,68.6167,-1837.61,OK,-215.163,20.2359,-1850.2,OK,-177.064,-10.8503,-1825.14,OK,-167.37,50.1133,-1804.26,,1680189814,Port:2,0,1732070363,568754096,Enabled,0.919444,-0.00705246,0.0564541,0.389084,-202.087,-267.535,-1754.26,0.123404,3,OK,-202.008,-267.522,-1754.27,OK,-241.675,-299.545,-1748.51,OK,-247.398,-223.343,-1752.31,,1680189814,Port:65535,0,1732070363,568754096,Missing,,,,,,,,,0,,,,,,,,
,,1680189817,Port:1,0,1732070363,618754096,Enabled,0.17011,0.394966,-0.520709,0.737514,-212.798,68.69,-1837.95,0.353303,4,OK,-212.456,68.623,-1837.63,OK,-215.161,20.2259,-1850.21,OK,-177.068,-10.8518,-1825.06,OK,-167.382,50.1169,-1804.25,,1680189817,Port:2,0,1732070363,618754096,Enabled,0.919442,-0.00690726,0.0566237,0.389066,-202.087,-267.542,-1754.3,0.127392,3,OK,-202.006,-267.53,-1754.31,OK,-241.675,-299.557,-1748.54,OK,-247.396,-223.344,-1752.33,,1680189817,Port:65535,0,1732070363,618754096,Missing,,,,,,,,,0,,,,,,,,
,,1680189820,Port:1,0,1732070363,668754096,Enabled,0.169924,0.395019,-0.520872,0.737413,-212.804,68.6924,-1837.95,0.342941,4,OK,-212.46,68.6178,-1837.64,OK,-215.168,20.2263,-1850.22,OK,-177.068,-10.8509,-1825.12,OK,-167.375,50.1258,-1804.22,,1680189820,Port:2,0,1732070363,668754096,Enabled,0.91941,-0.00732361,0.0567831,0.389111,-202.084,-267.541,-1754.26,0.120892,3,OK,-202.009,-267.528,-1754.27,OK,-241.664,-299.549,-1748.47,OK,-247.397,-223.353,-1752.32,,1680189820,Port:65535,0,1732070363,668754096,Missing,,,,,,,,,0,,,,,,,,
,,1680189823,Port:1,0,1732070363,718754096,Enabled,0.169934,0.395071,-0.521015,0.737282,-212.801,68.6959,-1837.92,0.343419,4,OK,-212.454,68.6253,-1837.62,OK,-215.163,20.23,-1850.19,OK,-177.077,-10.8581,-1825.13,OK,-167.376,50.1142,-1804.21,,1680189823,Port:2,0,1732070363,718754096,Enabled,0.919418,-0.00708982,0.0567718,0.389098,-202.09,-267.545,-1754.3,0.124496,3,OK,-202.011,-267.529,-1754.31,OK,-241.676,-299.558,-1748.52,OK,-247.401,-223.355,-1752.34,,1680189823,Port:65535,0,1732070363,718754096,Missing,,,,,,,,,0,,,,,,,,
,,1680189826,Port:1,0,1732070363,768754091,Enabled,0.169975,0.395152,-0.520947,0.737277,-212.804,68.6954,-1837.94,0.35198,4,OK,-212.457,68.619,-1837.62,OK,-215.16,20.23,-1850.23,OK,-177.077,-10.8488,-1825.14,OK,-167.373,50.1189,-1804.25,,1680189826,Port:2,0,1732070363,768754091,Enabled,0.919425,-0.00707217,0.0566216,0.389103,-202.087,-267.532,-1754.27,0.121073,3,OK,-202.013,-267.518,-1754.28,OK,-241.67,-299.544,-1748.5,OK,-247.397,-223.345,-1752.31,,1680189826,Port:65535,0,1732070363,768754091,Missing,,,,,,,,,0,,,,,,,,
,,1680189829,Port:1,0,1732070363,818754091,Enabled,0.169865,0.394873,-0.520946,0.737453,-212.795,68.6948,-1837.92,0.348666,4,OK,-212.455,68.6198,-1837.6,OK,-215.16,20.2336,-1850.22,OK,-177.072,-10.8589,-1825.07,OK,-167.375,50.1231,-1804.19,,1680189829,Port:2,0,1732070363,818754091,Enabled,0.919419,-0.00674745,0.056943,0.389076,-202.09,-267.541,-1754.31,0.1247,3,OK,-202.012,-267.528,-1754.32,OK,-241.672,-299.554,-1748.52,OK,-247.397,-223.346,-1752.3,,1680189829,Port:65535,0,1732070363,818754091,Missing,,,,,,,,,0,,,,,,,,
,,1680189832,Port:1,0,1732070363,868754091,Enabled,0.169836,0.39477,-0.52095,0.737512,-212.798,68.6907,-1837.96,0.334252,4,OK,-212.462,68.617,-1837.66,OK,-215.18,20.2232,-1850.25,OK,-177.075,-10.8477,-1825.1,OK,-167.372,50.1072,-1804.2,,1680189832,Port:2,0,1732070363,868754091,Enabled,0.919405,-0.00736607,0.056798,0.389119,-202.085,-267.542,-1754.26,0.122098,3,OK,-202.011,-267.529,-1754.27,OK,-241.664,-299.554,-1748.47,OK,-247.399,-223.354,-1752.33,,1680189832,Port:65535,0,1732070363,868754091,Missing,,,,,,,,,0,,,,,,,,
,,1680189835,Port:1,0,1732070363,918754091,Enabled,0.170017,0.394872,-0.520743,0.737562,-212.8,68.6874,-1837.96,0.339018,4,OK,-212.463,68.6144,-1837.65,OK,-215.165,20.2284,-1850.2,OK,-177.069,-10.8483,-1825.07,OK,-167.382,50.1097,-1804.22,,1680189835,Port:2,0,1732070363,918754091,Enabled,0.919403,-0.00706404,0.0571376,0.389081,-202.095,-267.543,-1754.31,0.125799,3,OK,-202.019,-267.526,-1754.32,OK,-241.675,-299.558,-1748.49,OK,-247.401,-223.349,-1752.32,,1680189835,Port:65535,0,1732070363,918754091,Missing,,,,,,,,,0,,,,,,,,
,,1680189838,Port:1,0,1732070363,968754091,Enabled,0.169946,0.394991,-0.520879,0.737418,-212.803,68.6991,-1837.95,0.351742,4,OK,-212.462,68.6273,-1837.62,OK,-215.165,20.2301,-1850.24,OK,-177.076,-10.8494,-1825.1,OK,-167.371,50.1334,-1804.23,,1680189838,Port:2,0,1732070363,968754091,Enabled,0.919462,-0.00713901,0.0559928,0.389107,-202.083,-267.532,-1754.21,0.125907,3,OK,-202.004,-267.517,-1754.22,OK,-241.676,-299.549,-1748.5,OK,-247.398,-223.34,-1752.29,,1680189838,Port:65535,0,1732070363,968754091,Missing,,,,,,,,,0,,,,,,,,
,,1680189841,Port:1,0,1732070364,18754091,Enabled,0.169682,0.394879,-0.521132,0.73736,-212.798,68.7002,-1837.93,0.337646,4,OK,-212.457,68.6275,-1837.62,OK,-215.166,20.2315,-1850.24,OK,-177.072,-10.8519,-1825.13,OK,-167.368,50.1221,-1804.17,,1680189841,Port:2,0,1732070364,18754091,Enabled,0.919463,-0.00709671,0.0557764,0.389136,-202.088,-267.541,-1754.25,0.126886,3,OK,-202.012,-267.523,-1754.26,OK,-241.681,-299.567,-1748.57,OK,-247.402,-223.352,-1752.34,,1680189841,Port:65535,0,1732070364,18754091,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680191980,Port:1,0,1732070399,668754095,Enabled,0.340535,0.681836,-0.483987,0.429991,-331.054,-121.369,-1833.52,0.312074,4,OK,-330.974,-121.243,-1833.7,OK,-348.054,-166.106,-1848.21,OK,-308.188,-198.738,-1868.76,OK,-278.504,-143.911,-1851.68,,1680191980,Port:2,0,1732070399,668754095,Enabled,0.919431,-0.00705471,0.0565755,0.389097,-202.084,-267.549,-1754.27,0.125258,3,OK,-202.005,-267.536,-1754.28,OK,-241.67,-299.564,-1748.51,OK,-247.396,-223.357,-1752.31,,1680191980,Port:65535,0,1732070399,668754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191983,Port:1,0,1732070399,718754095,Enabled,0.340575,0.681917,-0.483887,0.429943,-331.05,-121.371,-1833.51,0.309195,4,OK,-330.974,-121.244,-1833.68,OK,-348.039,-166.103,-1848.2,OK,-308.176,-198.741,-1868.74,OK,-278.508,-143.911,-1851.69,,1680191983,Port:2,0,1732070399,718754095,Enabled,0.919404,-0.00705531,0.0570759,0.389087,-202.086,-267.547,-1754.3,0.123865,3,OK,-202.007,-267.538,-1754.31,OK,-241.664,-299.555,-1748.49,OK,-247.398,-223.352,-1752.32,,1680191983,Port:65535,0,1732070399,718754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191986,Port:1,0,1732070399,768754095,Enabled,0.340525,0.681802,-0.483955,0.430089,-331.059,-121.377,-1833.53,0.32535,4,OK,-330.979,-121.257,-1833.74,OK,-348.048,-166.116,-1848.19,OK,-308.184,-198.744,-1868.77,OK,-278.505,-143.917,-1851.66,,1680191986,Port:2,0,1732070399,768754095,Enabled,0.919429,-0.0071717,0.0563794,0.389128,-202.081,-267.543,-1754.25,0.123525,3,OK,-202.001,-267.528,-1754.26,OK,-241.668,-299.558,-1748.5,OK,-247.397,-223.357,-1752.32,,1680191986,Port:65535,0,1732070399,768754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191989,Port:1,0,1732070399,818754095,Enabled,0.340371,0.682073,-0.484111,0.429604,-331.031,-121.387,-1833.47,0.323479,4,OK,-330.958,-121.245,-1833.66,OK,-348.035,-166.107,-1848.16,OK,-308.185,-198.75,-1868.81,OK,-278.489,-143.911,-1851.65,,1680191989,Port:2,0,1732070399,818754095,Enabled,0.919424,-0.00705942,0.0568018,0.38908,-202.079,-267.543,-1754.28,0.126157,3,OK,-201.996,-267.528,-1754.29,OK,-241.668,-299.555,-1748.49,OK,-247.39,-223.351,-1752.31,,1680191989,Port:65535,0,1732070399,818754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191992,Port:1,0,1732070399,868754095,Enabled,0.340589,0.681794,-0.483928,0.430081,-331.045,-121.371,-1833.5,0.327255,4,OK,-330.968,-121.263,-1833.72,OK,-348.029,-166.105,-1848.14,OK,-308.182,-198.74,-1868.74,OK,-278.492,-143.91,-1851.62,,1680191992,Port:2,0,1732070399,868754095,Enabled,0.919446,-0.00699227,0.0564665,0.389078,-202.08,-267.549,-1754.27,0.126195,3,OK,-202,-267.531,-1754.28,OK,-241.671,-299.565,-1748.52,OK,-247.388,-223.355,-1752.31,,1680191992,Port:65535,0,1732070399,868754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191995,Port:1,0,1732070399,918754095,Enabled,0.340935,0.68218,-0.483571,0.429597,-331.03,-121.378,-1833.51,0.327236,4,OK,-330.968,-121.261,-1833.71,OK,-348.029,-166.104,-1848.13,OK,-308.186,-198.747,-1868.78,OK,-278.501,-143.925,-1851.73,,1680191995,Port:2,0,1732070399,918754095,Enabled,0.919444,-0.00694892,0.0561616,0.389128,-202.081,-267.547,-1754.26,0.124963,3,OK,-202.01,-267.532,-1754.27,OK,-241.665,-299.57,-1748.54,OK,-247.392,-223.355,-1752.31,,1680191995,Port:65535,0,1732070399,918754095,Missing,,,,,,,,,0,,,,,,,,
,,1680191998,Port:1,0,1732070399,968754095,Enabled,0.340622,0.681874,-0.483918,0.429939,-331.039,-121.369,-1833.5,0.326503,4,OK,-330.967,-121.246,-1833.71,OK,-348.038,-166.1,-1848.15,OK,-308.178,-198.742,-1868.76,OK,-278.489,-143.915,-1851.66,,1680191998,Port:2,0,1732070399,968754095,Enabled,0.919446,-0.00704706,0.0560425,0.389138,-202.08,-267.542,-1754.25,0.122192,3,OK,-202.007,-267.526,-1754.26,OK,-241.667,-299.561,-1748.54,OK,-247.393,-223.356,-1752.32,,1680191998,Port:65535,0,1732070399,968754095,Missing,,,,,,,,,0,,,,,,,,
,,1680192001,Port:1,0,1732070400,18754095,Enabled,0.3404,0.682004,-0.484092,0.429713,-331.033,-121.386,-1833.48,0.328529,4,OK,-330.959,-121.255,-1833.69,OK,-348.031,-166.108,-1848.15,OK,-308.186,-198.75,-1868.81,OK,-278.489,-143.911,-1851.64,,1680192001,Port:2,0,1732070400,18754095,Enabled,0.919431,-0.00728647,0.0565139,0.389102,-202.079,-267.543,-1754.27,0.124186,3,OK,-202,-267.531,-1754.28,OK,-241.665,-299.554,-1748.5,OK,-247.395,-223.352,-1752.34,,1680192001,Port:65535,0,1732070400,18754095,Missing,,,,,,,,,0,,,,,,,,
,,1680192004,Port:1,0,1732070400,68754095,Enabled,0.340814,0.682031,-0.483686,0.429799,-331.034,-121.376,-1833.5,0.32722,4,OK,-330.967,-121.248,-1833.7,OK,-348.023,-166.121,-1848.12,OK,-308.182,-198.741,-1868.75,OK,-278.497,-143.927,-1851.68,,1680192004,Port:2,0,1732070400,68754095,Enabled,0.91941,-0.00727451,0.056601,0.389139,-202.077,-267.545,-1754.25,0.123014,3,OK,-201.998,-267.529,-1754.26,OK,-241.662,-299.559,-1748.48,OK,-247.393,-223.361,-1752.31,,1680192004,Port:65535,0,1732070400,68754095,Missing,,,,,,,,,0,,,,,,,,
,,1680192007,Port:1,0,1732070400,118754095,Enabled,0.340806,0.682198,-0.483722,0.4295,-331.02,-121.381,-1833.47,0.321167,4,OK,-330.953,-121.249,-1833.66,OK,-348.027,-166.109,-1848.12,OK,-308.184,-198.749,-1868.76,OK,-278.494,-143.925,-1851.7,,1680192007,Port:2,0,1732070400,118754095,Enabled,0.919431,-0.00705751,0.0566351,0.389088,-202.078,-267.546,-1754.25,0.126101,3,OK,-202.001,-267.53,-1754.26,OK,-241.664,-299.562,-1748.48,OK,-247.388,-223.352,-1752.29,,1680192007,Port:65535,0,1732070400,118754095,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680192721,Port:1,0,1732070412,18754095,Enabled,0.893871,0.136194,-0.396237,0.159503,-151.291,31.0733,-1790.63,0.290129,4,OK,-151.286,30.9685,-1790.83,OK,-189.632,42.1394,-1760.61,OK,-209.872,-1.80042,-1733.58,OK,-160.875,-24.0442,-1769.39,,1680192721,Port:2,0,1732070412,18754095,Enabled,0.919412,-0.00742516,0.0561586,0.389195,-202.073,-267.542,-1754.23,0.124108,3,OK,-201.995,-267.525,-1754.24,OK,-241.658,-299.564,-1748.5,OK,-247.395,-223.363,-1752.34,,1680192721,Port:65535,0,1732070412,18754095,Missing,,,,,,,,,0,,,,,,,,
,,1680192724,Port:1,0,1732070412,68754095,Enabled,0.893908,0.136282,-0.396156,0.159422,-151.297,31.0804,-1790.6,0.308015,4,OK,-151.29,30.9718,-1790.83,OK,-189.628,42.144,-1760.52,OK,-209.877,-1.80455,-1733.56,OK,-160.878,-24.0327,-1769.34,,1680192724,Port:2,0,1732070412,68754095,Enabled,0.919427,-0.00709065,0.0564288,0.389127,-202.074,-267.546,-1754.23,0.125465,3,OK,-201.991,-267.53,-1754.24,OK,-241.664,-299.562,-1748.48,OK,-247.39,-223.359,-1752.28,,1680192724,Port:65535,0,1732070412,68754095,Missing,,,,,,,,,0,,,,,,,,
