#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,,,,,,,,,,,,
,,1701183865,Port:1,0,1732420264,418782300,Enabled,0.501788,0.819731,-0.155838,0.227957,-266.29,309.755,-1729.67,0.430258,4,OK,-266.341,309.835,-1729.8,OK,-271.27,260.45,-1723.95,OK,-246.985,231.322,-1764.67,OK,-236.117,292.999,-1778.59,,1701183865,Port:2,0,1732420264,418782300,Enabled,0.924175,0.109429,-0.0142582,0.36568,-243.247,97.9689,-1774.05,0.113833,3,OK,-243.213,98.0272,-1774.04,OK,-284.704,68.1475,-1778.27,OK,-286.15,142.849,-1761.91,,1701183865,Port:65535,0,1732420264,418782300,Missing,,,,,,,,,11,PossiblePhantom,-152.32,-140.125,-2271.12,UnrecognizedEnumValue,-166.122,-176.984,-2483.33,UnrecognizedEnumValue,-167.905,-199.746,-2484.7,PossiblePhantom,-147.612,-144.389,-2181.94,PossiblePhantom,-160.395,-180.045,-2376.98,PossiblePhantom,-158.48,-202.761,-2330.42,PossiblePhantom,-140.405,-150.116,-2062.35,PossiblePhantom,-151.809,-184.119,-2235.51,PossiblePhantom,-150.537,-205.497,-2190.36,PossiblePhantom,-134.308,-155.387,-1952.12,PossiblePhantom,-144.561,-187.833,-2106.39,,,,,,,,,,,,
,,1701183868,Port:1,0,1732420264,468782300,Enabled,0.501648,0.819851,-0.15587,0.22781,-266.278,309.743,-1729.66,0.422783,4,OK,-266.331,309.827,-1729.77,OK,-271.265,260.443,-1723.97,OK,-246.982,231.315,-1764.69,OK,-236.115,293.003,-1778.61,,1701183868,Port:2,0,1732420264,468782300,Enabled,0.924196,0.109242,-0.0151113,0.365649,-243.241,97.9576,-1773.97,0.114941,3,OK,-243.208,98.0196,-1773.96,OK,-284.7,68.1469,-1778.27,OK,-286.151,142.844,-1761.89,,1701183868,Port:65535,0,1732420264,468782300,Missing,,,,,,,,,11,PossiblePhantom,-152.31,-140.117,-2271.08,UnrecognizedEnumValue,-166.13,-177.011,-2483.49,UnrecognizedEnumValue,-167.89,-199.754,-2484.77,PossiblePhantom,-147.598,-144.38,-2181.93,PossiblePhantom,-160.397,-180.071,-2377.16,PossiblePhantom,-158.47,-202.771,-2330.42,PossiblePhantom,-140.396,-150.11,-2062.29,PossiblePhantom,-151.814,-184.145,-2235.61,PossiblePhantom,-150.535,-205.505,-2190.45,PossiblePhantom,-134.306,-155.379,-1952.12,PossiblePhantom,-144.573,-187.855,-2106.55,,,,,,,,,,,,
,,1701183871,Port:1,0,1732420264,518782300,Enabled,0.501544,0.819852,-0.156027,0.227929,-266.265,309.716,-1729.65,0.432405,4,OK,-266.318,309.798,-1729.77,OK,-271.255,260.419,-1723.97,OK,-246.963,231.299,-1764.7,OK,-236.09,292.975,-1778.58,,1701183871,Port:2,0,1732420264,518782300,Enabled,0.924183,0.109247,-0.0145808,0.365702,-243.246,97.9614,-1774.03,0.114249,3,OK,-243.208,98.0199,-1774.02,OK,-284.703,68.1418,-1778.28,OK,-286.158,142.844,-1761.92,,1701183871,Port:65535,0,1732420264,518782300,Missing,,,,,,,,,11,PossiblePhantom,-152.337,-140.126,-2271.12,UnrecognizedEnumValue,-166.13,-176.983,-2483.32,UnrecognizedEnumValue,-167.907,-199.761,-2484.72,PossiblePhantom,-147.624,-144.392,-2181.92,PossiblePhantom,-160.399,-180.046,-2376.93,PossiblePhantom,-158.464,-202.776,-2330.44,PossiblePhantom,-140.401,-150.119,-2062.33,PossiblePhantom,-151.796,-184.119,-2235.47,PossiblePhantom,-150.531,-205.511,-2190.42,PossiblePhantom,-134.312,-155.39,-1952.12,PossiblePhantom,-144.556,-187.832,-2106.38,,,,,,,,,,,,
,,1701183874,Port:1,0,1732420264,568782300,Enabled,0.501553,0.819948,-0.155831,0.227699,-266.247,309.71,-1729.63,0.412802,4,OK,-266.303,309.789,-1729.7,OK,-271.237,260.421,-1723.97,OK,-246.952,231.29,-1764.67,OK,-236.094,292.978,-1778.62,,1701183874,Port:2,0,1732420264,568782300,Enabled,0.924124,0.109816,-0.0139216,0.365706,-243.244,97.9711,-1774.06,0.115853,3,OK,-243.216,98.0299,-1774.05,OK,-284.696,68.1408,-1778.26,OK,-286.142,142.842,-1761.85,,1701183874,Port:65535,0,1732420264,568782300,Missing,,,,,,,,,11,PossiblePhantom,-152.308,-140.131,-2271.03,UnrecognizedEnumValue,-166.112,-176.978,-2483.16,UnrecognizedEnumValue,-167.878,-199.744,-2484.69,PossiblePhantom,-147.596,-144.39,-2181.96,PossiblePhantom,-160.381,-180.036,-2376.93,PossiblePhantom,-158.461,-202.76,-2330.41,PossiblePhantom,-140.395,-150.118,-2062.36,PossiblePhantom,-151.802,-184.111,-2235.47,PossiblePhantom,-150.528,-205.495,-2190.42,PossiblePhantom,-134.306,-155.386,-1952.17,PossiblePhantom,-144.562,-187.823,-2106.41,,,,,,,,,,,,
,,1701183877,Port:1,0,1732420264,618782299,Enabled,0.501525,0.819848,-0.156061,0.227963,-266.253,309.72,-1729.63,0.439535,4,OK,-266.31,309.802,-1729.75,OK,-271.238,260.431,-1723.94,OK,-246.949,231.3,-1764.69,OK,-236.074,292.976,-1778.54,,1701183877,Port:2,0,1732420264,618782299,Enabled,0.924207,0.109132,-0.015297,0.365648,-243.242,97.9571,-1773.97,0.116947,3,OK,-243.207,98.0198,-1773.96,OK,-284.702,68.1459,-1778.29,OK,-286.154,142.848,-1761.91,,1701183877,Port:65535,0,1732420264,618782299,Missing,,,,,,,,,11,PossiblePhantom,-152.303,-140.121,-2271.07,UnrecognizedEnumValue,-166.115,-176.996,-2483.37,UnrecognizedEnumValue,-167.883,-199.74,-2484.64,PossiblePhantom,-147.599,-144.384,-2181.91,PossiblePhantom,-160.392,-180.057,-2377.03,PossiblePhantom,-158.463,-202.756,-2330.43,PossiblePhantom,-140.395,-150.11,-2062.36,PossiblePhantom,-151.808,-184.129,-2235.6,PossiblePhantom,-150.532,-205.492,-2190.4,PossiblePhantom,-134.307,-155.381,-1952.14,PossiblePhantom,-144.569,-187.841,-2106.49,,,,,,,,,,,,
,,1701183880,Port:1,0,1732420264,668782299,Enabled,0.501435,0.819962,-0.155989,0.227799,-266.243,309.724,-1729.62,0.428955,4,OK,-266.298,309.802,-1729.72,OK,-271.235,260.441,-1723.96,OK,-246.941,231.315,-1764.69,OK,-236.081,292.993,-1778.58,,1701183880,Port:2,0,1732420264,668782299,Enabled,0.924121,0.109775,-0.0140065,0.365724,-243.244,97.9726,-1774.05,0.11274,3,OK,-243.211,98.0267,-1774.04,OK,-284.695,68.1467,-1778.26,OK,-286.149,142.842,-1761.85,,1701183880,Port:65535,0,1732420264,668782299,Missing,,,,,,,,,11,PossiblePhantom,-152.317,-140.104,-2270.99,UnrecognizedEnumValue,-166.131,-176.985,-2483.33,UnrecognizedEnumValue,-167.891,-199.747,-2484.67,PossiblePhantom,-147.592,-144.37,-2181.82,PossiblePhantom,-160.384,-180.046,-2376.96,PossiblePhantom,-158.469,-202.763,-2330.41,PossiblePhantom,-140.388,-150.097,-2062.24,PossiblePhantom,-151.8,-184.12,-2235.5,PossiblePhantom,-150.532,-205.497,-2190.46,PossiblePhantom,-134.297,-155.366,-1952.1,PossiblePhantom,-144.557,-187.831,-2106.47,,,,,,,,,,,,
,,1701183883,Port:1,0,1732420264,718782299,Enabled,0.501462,0.819862,-0.156159,0.227983,-266.252,309.737,-1729.62,0.442157,4,OK,-266.307,309.82,-1729.75,OK,-271.238,260.451,-1723.95,OK,-246.95,231.322,-1764.69,OK,-236.075,292.99,-1778.53,,1701183883,Port:2,0,1732420264,718782299,Enabled,0.924152,0.109694,-0.0141097,0.365665,-243.245,97.9697,-1774.06,0.116048,3,OK,-243.217,98.0263,-1774.05,OK,-284.698,68.1445,-1778.27,OK,-286.142,142.85,-1761.88,,1701183883,Port:65535,0,1732420264,718782299,Missing,,,,,,,,,11,PossiblePhantom,-152.321,-140.102,-2270.98,UnrecognizedEnumValue,-164.749,-173.143,-2461.21,UnrecognizedEnumValue,-167.864,-199.732,-2484.54,PossiblePhantom,-147.587,-144.369,-2181.77,PossiblePhantom,-159.101,-176.344,-2356.66,PossiblePhantom,-158.455,-202.749,-2330.29,PossiblePhantom,-140.394,-150.097,-2062.2,PossiblePhantom,-150.674,-180.605,-2217.55,PossiblePhantom,-150.518,-205.484,-2190.35,PossiblePhantom,-134.3,-155.366,-1952.06,PossiblePhantom,-143.55,-184.49,-2090.55,,,,,,,,,,,,
,,1701183886,Port:1,0,1732420264,768782299,Enabled,0.501614,0.819807,-0.156005,0.227954,-266.241,309.742,-1729.62,0.413456,4,OK,-266.286,309.816,-1729.72,OK,-271.235,260.451,-1723.97,OK,-246.933,231.319,-1764.63,OK,-236.07,292.996,-1778.57,,1701183886,Port:2,0,1732420264,768782299,Enabled,0.924185,0.109251,-0.0144547,0.365701,-243.245,97.9704,-1774.03,0.110737,3,OK,-243.211,98.0286,-1774.02,OK,-284.701,68.1535,-1778.26,OK,-286.154,142.849,-1761.92,,1701183886,Port:65535,0,1732420264,768782299,Missing,,,,,,,,,11,PossiblePhantom,-152.32,-140.12,-2271.13,UnrecognizedEnumValue,-166.124,-176.982,-2483.36,UnrecognizedEnumValue,-167.898,-199.732,-2484.63,PossiblePhantom,-147.612,-144.385,-2181.94,PossiblePhantom,-160.397,-180.045,-2376.98,PossiblePhantom,-158.473,-202.749,-2330.36,PossiblePhantom,-140.405,-150.113,-2062.34,PossiblePhantom,-151.81,-184.119,-2235.51,PossiblePhantom,-150.531,-205.485,-2190.37,PossiblePhantom,-134.308,-155.382,-1952.16,PossiblePhantom,-144.561,-187.831,-2106.44,,,,,,,,,,,,
,,1701183889,Port:1,0,1732420264,818782299,Enabled,0.501441,0.819923,-0.156063,0.227875,-266.242,309.727,-1729.64,0.454647,4,OK,-266.299,309.811,-1729.78,OK,-271.231,260.438,-1723.95,OK,-246.94,231.321,-1764.74,OK,-236.074,292.983,-1778.56,,1701183889,Port:2,0,1732420264,818782299,Enabled,0.924128,0.110002,-0.0140077,0.365637,-243.243,97.9671,-1774.06,0.112496,3,OK,-243.216,98.0212,-1774.05,OK,-284.696,68.149,-1778.27,OK,-286.136,142.839,-1761.84,,1701183889,Port:65535,0,1732420264,818782299,Missing,,,,,,,,,11,PossiblePhantom,-152.326,-140.135,-2271.13,UnrecognizedEnumValue,-166.127,-177.003,-2483.4,UnrecognizedEnumValue,-167.879,-199.737,-2484.59,PossiblePhantom,-147.607,-144.399,-2181.94,PossiblePhantom,-160.389,-180.065,-2377.02,PossiblePhantom,-158.47,-202.754,-2330.36,PossiblePhantom,-140.412,-150.125,-2062.38,PossiblePhantom,-151.815,-184.136,-2235.58,PossiblePhantom,-150.524,-205.488,-2190.38,PossiblePhantom,-134.311,-155.393,-1952.2,PossiblePhantom,-144.562,-187.847,-2106.52,,,,,,,,,,,,
,,1701183892,Port:1,0,1732420264,868782299,Enabled,0.501826,0.81977,-0.155615,0.227885,-266.251,309.738,-1729.67,0.42172,4,OK,-266.304,309.813,-1729.79,OK,-271.224,260.427,-1723.94,OK,-246.936,231.31,-1764.66,OK,-236.079,292.993,-1778.63,,1701183892,Port:2,0,1732420264,868782299,Enabled,0.924141,0.109593,-0.0143271,0.365715,-243.24,97.9679,-1774.02,0.114595,3,OK,-243.209,98.0248,-1774.01,OK,-284.692,68.1432,-1778.25,OK,-286.147,142.843,-1761.86,,1701183892,Port:65535,0,1732420264,868782299,Missing,,,,,,,,,11,PossiblePhantom,-152.328,-140.121,-2271.11,UnrecognizedEnumValue,-166.144,-177.016,-2483.53,UnrecognizedEnumValue,-167.873,-199.745,-2484.7,PossiblePhantom,-147.593,-144.386,-2181.94,PossiblePhantom,-160.387,-180.077,-2377.16,PossiblePhantom,-158.481,-202.762,-2330.37,PossiblePhantom,-140.415,-150.116,-2062.3,PossiblePhantom,-151.829,-184.15,-2235.62,PossiblePhantom,-150.538,-205.497,-2190.41,PossiblePhantom,-134.317,-155.384,-1952.14,PossiblePhantom,-144.58,-187.86,-2106.56,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,,,,,,,,,,,,
,,1701184192,Port:1,0,1732420269,868782301,Enabled,0.568873,0.559924,-0.199686,0.568327,-294.165,379.121,-1756.8,0.363778,4,OK,-294.112,379.095,-1756.84,OK,-302.313,336.177,-1733.15,OK,-257.783,303.063,-1731.13,OK,-239.407,356.02,-1762.85,,1701184192,Port:2,0,1732420269,868782301,Enabled,0.924132,0.109526,-0.0138836,0.365775,-243.249,97.981,-1774.06,0.115427,3,OK,-243.214,98.0392,-1774.05,OK,-284.701,68.1452,-1778.24,OK,-286.157,142.852,-1761.88,,1701184192,Port:65535,0,1732420269,868782301,Missing,,,,,,,,,11,PossiblePhantom,-152.31,-140.102,-2271.06,UnrecognizedEnumValue,-166.133,-176.989,-2483.44,UnrecognizedEnumValue,-167.884,-199.727,-2484.55,PossiblePhantom,-147.594,-144.37,-2181.81,PossiblePhantom,-160.396,-180.054,-2376.98,PossiblePhantom,-158.474,-202.743,-2330.35,PossiblePhantom,-140.399,-150.096,-2062.28,PossiblePhantom,-151.821,-184.125,-2235.57,PossiblePhantom,-150.532,-205.48,-2190.35,PossiblePhantom,-134.302,-155.367,-1952.08,PossiblePhantom,-144.572,-187.837,-2106.48,,,,,,,,,,,,
,,1701184195,Port:1,0,1732420269,918782301,Enabled,0.569021,0.560295,-0.199313,0.567942,-294.16,379.102,-1756.76,0.348825,4,OK,-294.092,379.067,-1756.77,OK,-302.289,336.151,-1733.1,OK,-257.757,303.032,-1731.11,OK,-239.406,356.024,-1762.91,,1701184195,Port:2,0,1732420269,918782301,Enabled,0.924164,0.109561,-0.0143353,0.365665,-243.254,97.9701,-1774.05,0.111217,3,OK,-243.227,98.0263,-1774.04,OK,-284.706,68.1536,-1778.28,OK,-286.155,142.848,-1761.89,,1701184195,Port:65535,0,1732420269,918782301,Missing,,,,,,,,,11,PossiblePhantom,-152.326,-140.116,-2271.09,UnrecognizedEnumValue,-166.115,-176.926,-2483.02,UnrecognizedEnumValue,-167.905,-199.728,-2484.78,PossiblePhantom,-147.61,-144.376,-2182.04,PossiblePhantom,-160.381,-179.986,-2376.83,PossiblePhantom,-158.476,-202.747,-2330.32,PossiblePhantom,-140.401,-150.111,-2062.3,PossiblePhantom,-151.793,-184.067,-2235.23,PossiblePhantom,-150.543,-205.483,-2190.36,PossiblePhantom,-134.311,-155.379,-1952.13,PossiblePhantom,-144.555,-187.781,-2106.21,,,,,,,,,,,,
,,1701184198,Port:1,0,1732420269,968782301,Enabled,0.568963,0.560541,-0.199336,0.56775,-294.148,379.11,-1756.74,0.346087,4,OK,-294.071,379.063,-1756.76,OK,-302.276,336.144,-1733.09,OK,-257.746,303.042,-1731.15,OK,-239.394,356.031,-1762.92,,1701184198,Port:2,0,1732420269,968782301,Enabled,0.924178,0.109415,-0.0146465,0.365661,-243.251,97.9668,-1774.04,0.116472,3,OK,-243.217,98.0272,-1774.03,OK,-284.709,68.1479,-1778.3,OK,-286.156,142.851,-1761.91,,1701184198,Port:65535,0,1732420269,968782301,Missing,,,,,,,,,11,PossiblePhantom,-152.322,-140.12,-2271.07,UnrecognizedEnumValue,-164.716,-173.148,-2461.22,UnrecognizedEnumValue,-167.901,-199.729,-2484.7,PossiblePhantom,-147.614,-144.38,-2181.98,PossiblePhantom,-159.099,-176.344,-2356.82,PossiblePhantom,-158.475,-202.747,-2330.38,PossiblePhantom,-140.407,-150.11,-2062.35,PossiblePhantom,-150.658,-180.606,-2217.66,PossiblePhantom,-150.538,-205.484,-2190.33,PossiblePhantom,-134.314,-155.382,-1952.11,PossiblePhantom,-143.537,-184.495,-2090.55,,,,,,,,,,,,
,,1701184201,Port:1,0,1732420270,18782301,Enabled,0.56875,0.560323,-0.19967,0.568061,-294.134,379.115,-1756.74,0.36233,4,OK,-294.075,379.07,-1756.76,OK,-302.275,336.157,-1733.11,OK,-257.736,303.057,-1731.15,OK,-239.375,356.016,-1762.85,,1701184201,Port:2,0,1732420270,18782301,Enabled,0.924199,0.109302,-0.0153395,0.365614,-243.254,97.9589,-1773.98,0.118819,3,OK,-243.219,98.0242,-1773.97,OK,-284.718,68.1494,-1778.31,OK,-286.162,142.848,-1761.9,,1701184201,Port:65535,0,1732420270,18782301,Missing,,,,,,,,,11,PossiblePhantom,-152.341,-140.112,-2271.1,UnrecognizedEnumValue,-164.767,-173.134,-2461.21,UnrecognizedEnumValue,-167.899,-199.744,-2484.66,PossiblePhantom,-147.617,-144.38,-2181.87,PossiblePhantom,-159.13,-176.336,-2356.66,PossiblePhantom,-158.474,-202.761,-2330.39,PossiblePhantom,-140.41,-150.107,-2062.28,PossiblePhantom,-150.688,-180.598,-2217.55,PossiblePhantom,-150.53,-205.496,-2190.4,PossiblePhantom,-134.311,-155.377,-1952.11,PossiblePhantom,-143.558,-184.485,-2090.51,,,,,,,,,,,,
,,1701184204,Port:1,0,1732420270,68782301,Enabled,0.569088,0.560337,-0.199183,0.56788,-294.14,379.121,-1756.74,0.34923,4,OK,-294.079,379.089,-1756.79,OK,-302.259,336.169,-1733.04,OK,-257.734,303.061,-1731.12,OK,-239.378,356.04,-1762.88,,1701184204,Port:2,0,1732420270,68782301,Enabled,0.924186,0.109408,-0.0150244,0.36563,-243.245,97.9647,-1773.98,0.116699,3,OK,-243.21,98.0276,-1773.97,OK,-284.706,68.1531,-1778.28,OK,-286.151,142.849,-1761.88,,1701184204,Port:65535,0,1732420270,68782301,Missing,,,,,,,,,11,PossiblePhantom,-152.322,-140.116,-2271.1,UnrecognizedEnumValue,-166.138,-176.989,-2483.4,UnrecognizedEnumValue,-167.902,-199.759,-2484.74,PossiblePhantom,-147.597,-144.382,-2181.89,PossiblePhantom,-160.392,-180.052,-2376.99,PossiblePhantom,-158.48,-202.774,-2330.48,PossiblePhantom,-140.394,-150.109,-2062.32,PossiblePhantom,-151.809,-184.124,-2235.54,PossiblePhantom,-150.54,-205.509,-2190.43,PossiblePhantom,-134.3,-155.38,-1952.1,PossiblePhantom,-144.563,-187.837,-2106.42,,,,,,,,,,,,
,,1701184207,Port:1,0,1732420270,118782301,Enabled,0.569095,0.560152,-0.199222,0.568041,-294.147,379.125,-1756.78,0.344999,4,OK,-294.082,379.095,-1756.81,OK,-302.275,336.179,-1733.1,OK,-257.745,303.064,-1731.11,OK,-239.384,356.051,-1762.92,,1701184207,Port:2,0,1732420270,118782301,Enabled,0.924158,0.109566,-0.0144384,0.365677,-243.251,97.965,-1774.04,0.112977,3,OK,-243.218,98.0214,-1774.03,OK,-284.706,68.1475,-1778.28,OK,-286.157,142.843,-1761.89,,1701184207,Port:65535,0,1732420270,118782301,Missing,,,,,,,,,11,PossiblePhantom,-152.343,-140.128,-2271.18,UnrecognizedEnumValue,-164.728,-173.148,-2461.29,UnrecognizedEnumValue,-167.9,-199.737,-2484.68,PossiblePhantom,-147.621,-144.393,-2182,PossiblePhantom,-159.096,-176.347,-2356.78,PossiblePhantom,-158.473,-202.754,-2330.36,PossiblePhantom,-140.411,-150.122,-2062.36,PossiblePhantom,-150.654,-180.61,-2217.63,PossiblePhantom,-150.534,-205.489,-2190.39,PossiblePhantom,-134.316,-155.39,-1952.19,PossiblePhantom,-143.531,-184.495,-2090.58,,,,,,,,,,,,
,,1701184210,Port:1,0,1732420270,168782301,Enabled,0.568802,0.55996,-0.199654,0.568372,-294.147,379.13,-1756.79,0.36648,4,OK,-294.095,379.103,-1756.85,OK,-302.277,336.182,-1733.11,OK,-257.757,303.074,-1731.14,OK,-239.389,356.041,-1762.83,,1701184210,Port:2,0,1732420270,168782301,Enabled,0.924153,0.109519,-0.0143698,0.365706,-243.25,97.9747,-1774.03,0.113541,3,OK,-243.211,98.0326,-1774.01,OK,-284.707,68.1541,-1778.26,OK,-286.158,142.849,-1761.88,,1701184210,Port:65535,0,1732420270,168782301,Missing,,,,,,,,,11,PossiblePhantom,-152.342,-140.12,-2271.14,UnrecognizedEnumValue,-166.131,-176.98,-2483.37,UnrecognizedEnumValue,-167.904,-199.741,-2484.7,PossiblePhantom,-147.629,-144.385,-2181.95,PossiblePhantom,-160.4,-180.043,-2377,PossiblePhantom,-158.486,-202.756,-2330.49,PossiblePhantom,-140.427,-150.11,-2062.41,PossiblePhantom,-151.819,-184.115,-2235.59,PossiblePhantom,-150.549,-205.493,-2190.45,PossiblePhantom,-134.335,-155.381,-1952.19,PossiblePhantom,-144.576,-187.828,-2106.47,,,,,,,,,,,,
,,1701184213,Port:1,0,1732420270,218782301,Enabled,0.569044,0.559942,-0.199302,0.568272,-294.156,379.114,-1756.8,0.353734,4,OK,-294.097,379.096,-1756.85,OK,-302.285,336.169,-1733.09,OK,-257.753,303.062,-1731.1,OK,-239.393,356.037,-1762.87,,1701184213,Port:2,0,1732420270,218782301,Enabled,0.924155,0.109477,-0.0143725,0.365712,-243.251,97.9672,-1774.03,0.114785,3,OK,-243.219,98.0269,-1774.02,OK,-284.706,68.143,-1778.27,OK,-286.158,142.843,-1761.89,,1701184213,Port:65535,0,1732420270,218782301,Missing,,,,,,,,,11,PossiblePhantom,-152.335,-140.108,-2271.11,UnrecognizedEnumValue,-166.119,-176.955,-2483.27,UnrecognizedEnumValue,-167.9,-199.747,-2484.75,PossiblePhantom,-147.609,-144.374,-2181.92,PossiblePhantom,-160.372,-180.019,-2376.89,PossiblePhantom,-158.476,-202.766,-2330.33,PossiblePhantom,-140.404,-150.107,-2062.21,PossiblePhantom,-151.789,-184.097,-2235.31,PossiblePhantom,-150.543,-205.499,-2190.45,PossiblePhantom,-134.314,-155.373,-1952.12,PossiblePhantom,-144.55,-187.808,-2106.35,,,,,,,,,,,,
,,1701184216,Port:1,0,1732420270,268782301,Enabled,0.569057,0.560065,-0.199276,0.568146,-294.159,379.115,-1756.79,0.34784,4,OK,-294.101,379.098,-1756.85,OK,-302.289,336.164,-1733.09,OK,-257.757,303.055,-1731.12,OK,-239.39,356.041,-1762.89,,1701184216,Port:2,0,1732420270,268782301,Enabled,0.924169,0.10932,-0.0147497,0.365709,-243.25,97.971,-1773.99,0.113454,3,OK,-243.219,98.0314,-1773.98,OK,-284.703,68.1525,-1778.26,OK,-286.16,142.85,-1761.88,,1701184216,Port:65535,0,1732420270,268782301,Missing,,,,,,,,,11,PossiblePhantom,-152.332,-140.129,-2271.13,UnrecognizedEnumValue,-166.123,-176.968,-2483.23,UnrecognizedEnumValue,-167.906,-199.749,-2484.74,PossiblePhantom,-147.617,-144.392,-2181.99,PossiblePhantom,-160.389,-180.029,-2376.92,PossiblePhantom,-158.472,-202.766,-2330.41,PossiblePhantom,-140.402,-150.121,-2062.36,PossiblePhantom,-151.795,-184.105,-2235.42,PossiblePhantom,-150.548,-205.501,-2190.43,PossiblePhantom,-134.321,-155.39,-1952.17,PossiblePhantom,-144.565,-187.817,-2106.36,,,,,,,,,,,,
